pdf_hash;unit_id;host_unit;host_age;host_age_method;host_age_reliability;target_name;target_role;evidence_pages
E786681C;1;PDK;HJUR;UNK;STA;Red Mountain;MAIN;57
E786681C;2;MUD;HTRI;UNK;STA;Red Mountain;MAIN;55|57
E786681C;3;SLT;HTRI;UNK;STA;Red Mountain;MAIN;55|57
E786681C;4;CHT;HTRI;UNK;STA;Red Mountain;MAIN;55|57
E786681C;5;TUF;HJUR;UNK;STA;Red Mountain;MAIN;55|56|57
E786681C;6;VCL;HJUR;UNK;STA;Red Mountain;MAIN;55|56|57
E786681C;7;SLT;HJUR;UNK;STA;Red Mountain;MAIN;55|56|57
E751F5CF;1;BIF;HMEA;UNK;STA;Orfée;MAIN;16|17|21
E751F5CF;2;BAS;HMEA;UNK;STA;Orfée;MAIN;16|17|21
E751F5CF;3;GRW;HMEA;UNK;STA;Orfée;MAIN;16|21
E751F5CF;4;SLT;HMEA;UNK;STA;Orfée;MAIN;16|17|18
E751F5CF;5;CHT;HMEA;UNK;STA;Orfée;MAIN;16|17|18
E77C7DBB;1;SYE;ARC;UNK;ERA;Afric Zone;MAIN;26|29|36
E77C7DBB;2;FPO;ARC;UNK;ERA;Afric Zone;MAIN;26|29|36
E77C7DBB;3;QFP;ARC;UNK;ERA;Afric Zone;MAIN;26|30
E70A1105;1;TUF;HNEA;UNK;INF;Sigma-Lamaque;MAIN;86|90|95
E70A1105;2;LPT;HNEA;UNK;INF;Sigma-Lamaque;MAIN;86|90|95
E70A1105;3;VCL;HNEA;UNK;INF;Sigma-Lamaque;MAIN;86|90|95
E70A1105;4;AND;HNEA;UNK;INF;Sigma-Lamaque;MAIN;86|90|95
E70A1105;5;VBX;HNEA;UNK;INF;Sigma-Lamaque;MAIN;86|95
E70A1105;6;GRD;HNEA;UPBZ;INF;Sigma-Lamaque;MAIN;86|98
E70A1105;7;TON;HNEA;UPBZ;INF;Sigma-Lamaque;MAIN;86|98
E70A1105;8;QDI;HNEA;UPBZ;INF;Sigma-Lamaque;MAIN;86|98
E70A1105;9;DIO;HNEA;UPBZ;INF;Sigma-Lamaque;MAIN;86|98
E70A1105;10;PDK;HNEA;UNK;ERA;Sigma-Lamaque;MAIN;89|91
E70A1105;11;BAS;HNEA;UNK;INF;Sigma-Lamaque;MAIN;90|95
E70A1105;12;UMF;HNEA;UNK;INF;Sigma-Lamaque;MAIN;90|95
E70A1105;13;DPO;HNEA;UNK;ERA;Sigma-Lamaque;MAIN;90|91
E70A1105;14;STC;HNEA;UNK;ERA;Sigma-Lamaque;MAIN;90
E70A1105;15;GDP;HNEA;UNK;ERA;Sigma-Lamaque;MAIN;91
E79B5BE7;1;AND;HTRI;UNK;STA;Quesnel Gold 1;MAIN;19|22
E79B5BE7;2;BAS;HTRI;UNK;STA;Quesnel Gold 1;MAIN;19|22
E79B5BE7;3;VBX;HTRI;UNK;STA;Quesnel Gold 1;MAIN;19|22
E79B5BE7;4;CHT;HTRI;UNK;STA;Quesnel Gold 1;MAIN;19|22|23
E79B5BE7;5;ARGL;HTRI;UNK;STA;Quesnel Gold 1;MAIN;19|22|23
E79B5BE7;6;FPO;HTRI;UNK;STA;Quesnel Gold 1;MAIN;19|23
E788DA1C;1;VCL;HPGE;UNK;STA;El Barqueño;MAIN;28|31
E788DA1C;2;AND;HPGE;UNK;STA;El Barqueño;MAIN;26|28|31
E788DA1C;3;TUF;HPGE;UNK;STA;El Barqueño;MAIN;26|28|31
E788DA1C;4;RHY;HPGE;UNK;STA;El Barqueño;MAIN;28|31
E802CD57;1;BAS;HRHY;LCORR;N/A;Rompas;MAIN;17|20|36|37|38
E802CD57;2;SKR;HUNK;UNK;N/A;Rompas;MAIN;29
E802CD57;3;HRN;HUNK;UNK;N/A;Rompas;MAIN;29
E80DB0D4;1;CHT;HORD;UNK;STA;Discovery Zone;MAIN;35
E80DB0D4;2;TUF;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E80DB0D4;3;RHY;HNEO;UNK;STA;Discovery Zone;MAIN;35|36
E80DB0D4;4;HRN;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E80DB0D4;5;SKR;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E80DB0D4;6;MSD;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E80DB0D4;7;GRW;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E80DB0D4;8;MBL;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E80DB0D4;9;CHT;HUNK;UNK;N/A;Discovery Zone;MAIN;36
E83B4BB9;1;DIO;HCRE;UNK;INF;San Ramon;MAIN;27|29|30|32
E83B4BB9;2;QDI;HCRE;UNK;INF;San Ramon;MAIN;27|29
E83B4BB9;3;MYL;HCRE;UNK;INF;San Ramon;MAIN;27|29|32
E83B4BB9;4;SAP;HQUA;UNK;STA;San Ramon;MAIN;29|30
E83B4BB9;5;CLV;HQUA;UNK;STA;San Ramon;MAIN;29|30
E87AEA7A;1;QZT;HCAM;UNK;STA;Main Zone;MAIN;35|38
E87AEA7A;2;PHL;HCAM;UNK;STA;Main Zone;MAIN;35|36|38|39
E87AEA7A;3;ARGL;HCAM;UNK;STA;Main Zone;MAIN;35
E87AEA7A;4;MBL;HCAM;UNK;STA;Main Zone;MAIN;35|36
E87AEA7A;5;LST;HCAM;UNK;STA;Main Zone;MAIN;36|38|39
E87AEA7A;6;DOL;HCAM;UNK;STA;Main Zone;MAIN;36
E87AEA7A;7;SCH;HCAM;UNK;STA;Main Zone;MAIN;38|39
E8495DDF;1;AND;HNEO;UNK;STA;La India;MAIN;61|74
E8495DDF;2;RHY;HNEO;UNK;STA;La India;MAIN;61|74
E8495DDF;3;DAC;HNEO;UNK;STA;La India;MAIN;61
E8495DDF;4;VBX;HNEO;UNK;STA;La India;MAIN;61
E8495DDF;5;LPT;HNEO;UNK;STA;La India;MAIN;61|74
E8495DDF;6;BAS;HNEO;UNK;STA;La India;MAIN;61
E8495DDF;7;SND;HNEO;UNK;STA;La India;MAIN;61
E8C7C57F;1;QMO;HCRE;UNK;STA;Yellow Pine;MAIN;96|97
E8C7C57F;2;GRD;HCRE;UNK;STA;Yellow Pine;MAIN;96|97
E8C7C57F;3;GRA;HCRE;UPBTIMS;INF;Yellow Pine;MAIN;98
E8C7C57F;4;PEG;HUNK;UNK;N/A;Yellow Pine;MAIN;99
E8C7C57F;5;GRA;HUNK;UNK;N/A;Yellow Pine;MAIN;101
E8C7C57F;6;DIO;HUNK;UNK;N/A;Yellow Pine;MAIN;102
E8CB12C5;1;MUD;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90|101
E8CB12C5;2;GRW;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90|91|101
E8CB12C5;3;SND;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90|99
E8CB12C5;4;SLT;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90
E8CB12C5;5;CON;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90
E8CB12C5;6;ARGL;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90|99
E8CB12C5;7;CHT;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90
E8CB12C5;8;TRB;HORD;UNK;STA;Jaclyn Main Zone;MAIN;88|90|99
E8CB12C5;9;TUF;HORD;UNK;STA;Jaclyn Main Zone;MAIN;91
E8CB12C5;10;SHA;HORD;UNK;STA;Jaclyn Main Zone;MAIN;90|99
E8DADB6E;1;LST;HCAM;UNK;STA;South Mine Fault Zone;MAIN;37|45|46|47|48
E8DADB6E;2;CHT;HCAM;UNK;STA;South Mine Fault Zone;MAIN;37|45|46|47|48
E8DADB6E;3;SLT;HCAM;UNK;STA;South Mine Fault Zone;MAIN;37|45|46|47|48
E8DADB6E;4;DOL;HSIL;UNK;STA;South Mine Fault Zone;MAIN;38|45|46|47|48
E8DADB6E;5;SBX;HSIL;UNK;STA;South Mine Fault Zone;MAIN;38
E8DADB6E;6;RHY;HUNK;UNK;N/A;South Mine Fault Zone;MAIN;39
E8E18DCD;1;MSD;HCRE;UNK;STA;San Rafael Vein;MAIN;35|37|38
E8E18DCD;2;TUF;HCRE;UNK;STA;San Rafael Vein;MAIN;35|37|38|40
E8E18DCD;3;SLT;HCRE;UNK;STA;San Rafael Vein;MAIN;35
E8E18DCD;4;SND;HCRE;UNK;STA;San Rafael Vein;MAIN;35
E8E18DCD;5;PHL;HCRE;UNK;STA;San Rafael Vein;MAIN;35
E8E18DCD;6;TUF;HUNK;UNK;N/A;San Rafael Vein;MAIN;43|44|57
E9138D94;1;GRD;HJUR;UNK;INF;Camp;MAIN;15|41|46
E9138D94;2;HBX;HCRE;UNK;STA;Camp;MAIN;15|45|46
E9138D94;3;RHY;HCRE;UNK;STA;Camp;MAIN;15|45|46
E9138D94;4;VBX;HCRE;UNK;STA;Camp;MAIN;15|45|46
E9138D94;5;DAC;HCRE;UNK;STA;Camp;MAIN;15|45|46
E9138D94;6;TRC;HCRE;UNK;STA;Camp;MAIN;15|45|46
E9138D94;7;IGN;HCRE;UNK;STA;Camp;MAIN;15|45|46
E91DC1E1;1;LST;HORD;UNK;STA;Tiger Deposit;MAIN;61|62|64
E91DC1E1;2;LST;HSIL;UNK;STA;Tiger Deposit;MAIN;61|62
E91DC1E1;3;DOL;HCAM;UNK;STA;Tiger Deposit;MAIN;61
E91DC1E1;4;DOL;HORD;UNK;STA;Tiger Deposit;MAIN;61
E91DC1E1;5;DOL;HSIL;UNK;STA;Tiger Deposit;MAIN;61
E91DC1E1;6;DOL;HDEV;UNK;STA;Tiger Deposit;MAIN;61
E91DC1E1;7;MUD;HORD;UNK;STA;Tiger Deposit;MAIN;62|64
E91DC1E1;8;MUD;HSIL;UNK;STA;Tiger Deposit;MAIN;62|64
E91DC1E1;9;VCL;HORD;UNK;STA;Tiger Deposit;MAIN;62|63|64
E91DC1E1;10;VCL;HSIL;UNK;STA;Tiger Deposit;MAIN;62|63|64
E91DC1E1;11;BAS;HORD;UNK;STA;Tiger Deposit;MAIN;61|64
E91DC1E1;12;BAS;HSIL;UNK;STA;Tiger Deposit;MAIN;61|64
E91DC1E1;13;GRA;HPGE;ARAR;INF;Tiger Deposit;MAIN;61|62
E91DC1E1;14;APL;HPGE;ARAR;INF;Tiger Deposit;MAIN;61|62
E91DC1E1;15;PEG;HPGE;ARAR;INF;Tiger Deposit;MAIN;61|62
E93C4037;1;DAC;HUNK;UNK;N/A;Lomero-Poyatos;MAIN;66
E93C4037;2;SHA;HUNK;UNK;N/A;Lomero-Poyatos;MAIN;66
E93C4037;3;RDC;HUNK;UNK;N/A;Lomero-Poyatos;MAIN;66
E93C4037;4;MYL;HUNK;UNK;N/A;Lomero-Poyatos;MAIN;66
E927B0F8;1;SCH;HNEA;UNK;STA;Turmalina Mine;MAIN;67|69|73|77
E927B0F8;2;BIF;HNEA;UNK;STA;Turmalina Mine;MAIN;67|69|73|77
E927B0F8;3;CHT;HNEA;UNK;STA;Turmalina Mine;MAIN;67|69|73
E927B0F8;4;CBS;HNEA;UNK;STA;Turmalina Mine;MAIN;67|69|73
E927B0F8;5;AMP;HNEA;UNK;STA;Turmalina Mine;MAIN;69|73
E927B0F8;6;SRP;HNEA;UNK;STA;Turmalina Mine;MAIN;69|73
E927B0F8;7;SCH;HNEA;UNK;STA;Turmalina Mine;MAIN;69|73
E9A7B564;1;HBX;HJUR;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;2;RHY;HJUR;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;3;BAS;HJUR;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;4;AND;HJUR;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;5;CON;HCRE;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;6;SND;HCRE;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;7;LST;HCRE;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;8;GAB;HUNK;UNK;N/A;QFP / Fishpot;MAIN;19
E9A7B564;9;TUF;HJUR;UNK;STA;QFP / Fishpot;MAIN;18|19
E9A7B564;10;HRN;HJUR;UNK;STA;QFP / Fishpot;MAIN;19
E9469B1F;1;VCL;HCRE;UNK;STA;Otter Property;MAIN;13
E9469B1F;2;AND;HCRE;UNK;STA;Otter Property;MAIN;13
E9469B1F;3;SYE;HPGE;UNK;STA;Otter Property;MAIN;13
E9469B1F;4;BAS;HNEO;UNK;STA;Otter Property;MAIN;13|14
E9469B1F;5;GRA;HUNK;UNK;N/A;Otter Property;MAIN;16
E960D5E4;1;AND;HPGE;UNK;STA;Amulsar;MAIN;35
E960D5E4;2;VBX;HPGE;UNK;STA;Amulsar;MAIN;35
E960D5E4;3;PDK;HPGE;UNK;STA;Amulsar;MAIN;35
E960D5E4;4;HBX;HPGE;UNK;STA;Amulsar;MAIN;35
E9E903BD;1;MON;HNEO;UNK;INF;Tuvatu;MAIN;37|49|57
E9E903BD;2;MON;HNEO;UNK;INF;Tuvatu;MAIN;37
E9E903BD;3;AND;HNEO;UNK;INF;Tuvatu;MAIN;37|57
E9E903BD;4;BRX;HUNK;UNK;INF;Tuvatu;MAIN;35|37
EA892EF4;1;GRV;HQUA;UNK;STA;Lake Claims Placer;MAIN;23|24
EA168503;1;GRD;HCRE;UNK;INF;Eagle Zone;MAIN;64|65|67
EA168503;2;MSD;HUNK;UNK;N/A;Eagle Zone;MAIN;64|68
EA168503;3;QZT;HUNK;UNK;N/A;Eagle Zone;MAIN;64|66
EA168503;4;PHL;HUNK;UNK;N/A;Eagle Zone;MAIN;64|66
EA355FBF;1;GRW;HORD;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69|73|75|80
EA355FBF;2;SLT;HORD;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69|73|75|80
EA355FBF;3;SHA;HORD;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69|73
EA355FBF;4;MUD;HORD;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69
EA355FBF;5;CON;HORD;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69
EA355FBF;6;SND;HSIL;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69
EA355FBF;7;SLT;HSIL;UNK;STA;Appleton Fault Zone (AFZ) Core;MAIN;67|69
EABF7BF6;1;AND;HUNK;UNK;STA;Riscos de Oro;MAIN;32|33|34
EABF7BF6;2;VBX;HUNK;UNK;STA;Riscos de Oro;MAIN;32|33|34
EABF7BF6;3;TUF;HUNK;UNK;STA;Riscos de Oro;MAIN;32|34|35
EABF7BF6;4;PDK;HUNK;UNK;STA;Riscos de Oro;MAIN;32|33
EB1EE05E;1;GRV;HQUA;UNK;INF;Deep Lead Channel;MAIN;27
EB1EE05E;2;PHL;HUNK;UNK;N/A;Deep Lead Channel;MAIN;27|30
EB1EE05E;3;SLT;HUNK;UNK;N/A;Deep Lead Channel;MAIN;27|30
EAC2EC38;1;LST;HUNK;UNK;N/A;Ixtaca Zone;MAIN;52|57
EAC2EC38;2;SHA;HUNK;UNK;N/A;Ixtaca Zone;MAIN;52|57
EAC2EC38;3;CHT;HUNK;UNK;N/A;Ixtaca Zone;MAIN;52
EAC2EC38;4;SLT;HUNK;UNK;N/A;Ixtaca Zone;MAIN;52
EAC2EC38;5;DIO;HNEO;UNK;STA;Ixtaca Zone;MAIN;52|57
EAC2EC38;6;TUF;HUNK;UNK;N/A;Ixtaca Zone;MAIN;54|57
EB2C1D5F;1;AND;HPGE;UNK;STA;Esperanza mine area;MAIN;50|52|53
EB2C1D5F;2;TUF;HPGE;UNK;STA;Esperanza mine area;MAIN;50|52|53
EB2C1D5F;3;RHY;HPGE;UNK;STA;Esperanza mine area;MAIN;52|53
EB2C1D5F;4;DAC;HPGE;UNK;STA;Esperanza mine area;MAIN;52
EB3FCF02;1;TUF;HNEO;ARAR;INF;Ben Hur Mine area;MAIN;32|35|38|51
EB3FCF02;2;LPT;HNEO;ARAR;INF;Ben Hur Mine area;MAIN;32|35|38|51
EB3FCF02;3;VBX;HNEO;ARAR;INF;Ben Hur Mine area;MAIN;32|35|38|51
EB3FCF02;4;AND;HNEO;UNK;STA;Ben Hur Mine area;MAIN;35|39
EB3FCF02;5;MSD;HUNK;UNK;N/A;Ben Hur Mine area;MAIN;37|38
EB283F46;1;GRD;HCRE;UPBLA;INF;Stibnite Gold Project;MAIN;93|95
EB283F46;2;QMO;HCRE;UPBLA;INF;Stibnite Gold Project;MAIN;93|95
EB283F46;3;GRA;HCRE;UPBLA;INF;Stibnite Gold Project;MAIN;95
EB283F46;4;PEG;HCRE;UNK;STA;Stibnite Gold Project;MAIN;95
EB283F46;5;GRA;HCRE;UPBZ;INF;Stibnite Gold Project;MAIN;96
EB283F46;6;DIO;HCRE;UNK;STA;Stibnite Gold Project;MAIN;96
EB283F46;7;RHY;HPGE;UPBZ;INF;Stibnite Gold Project;MAIN;93|96
EB283F46;8;LAT;HPGE;ARAR;INF;Stibnite Gold Project;MAIN;93|97
EB283F46;9;TRC;HPGE;UNK;STA;Stibnite Gold Project;MAIN;93|97
EB283F46;10;DIA;HPGE;UNK;STA;Stibnite Gold Project;MAIN;93|97
EB283F46;11;QZT;NPT;SCORR;ERA;Stibnite Gold Project;MAIN;93|98
EB283F46;12;SCH;NPT;SCORR;ERA;Stibnite Gold Project;MAIN;93|98
EB283F46;13;CSL;NPT;UNK;ERA;Stibnite Gold Project;MAIN;93|98|113|115
EB283F46;14;MBL;NPT;UNK;ERA;Stibnite Gold Project;MAIN;93|98
EB283F46;15;MCG;NPT;DZIRC;ERA;Stibnite Gold Project;MAIN;93|98
EB283F46;16;QZT;HCAM;SCORR;STA;Stibnite Gold Project;MAIN;93|100
EB283F46;17;MBL;HORD;BIO;STA;Stibnite Gold Project;MAIN;93|97|100|113
EB283F46;18;QZT;HORD;SCORR;STA;Stibnite Gold Project;MAIN;93|100
EB283F46;19;SLT;HORD;SCORR;STA;Stibnite Gold Project;MAIN;93|100
EB80E3FC;1;SND;HCRE;UNK;STA;La Arena;MAIN;53|55|59|71
EB80E3FC;2;MUD;HCRE;UNK;STA;La Arena;MAIN;59
EB80E3FC;3;SLT;HCRE;UNK;STA;La Arena;MAIN;59
EB80E3FC;4;AND;HNEO;UNK;INF;La Arena;MAIN;55|56|62|66
EB80E3FC;5;HBX;HUNK;UNK;N/A;La Arena;MAIN;64|65|68|71
EBC765CB;1;RHY;HDEV;UNK;STA;Coronation Deposit;MAIN;39|41|43|46
EBC765CB;2;TUF;HDEV;UNK;STA;Coronation Deposit;MAIN;41|43|46
EBC765CB;3;ARGL;HDEV;UNK;STA;Coronation Deposit;MAIN;41|43|44|46
EBC765CB;4;MUD;HDEV;UNK;STA;Coronation Deposit;MAIN;43|46
EBC765CB;5;QFP;HDEV;UNK;STA;Coronation Deposit;MAIN;41|43|46
EBC765CB;6;FPO;HDEV;UNK;STA;Coronation Deposit;MAIN;41|43|46
EBC765CB;7;DAC;HDEV;UNK;STA;Coronation Deposit;MAIN;41|44|46
EBC765CB;8;AND;HDEV;UNK;STA;Coronation Deposit;MAIN;39|41|44|46
EBC765CB;9;PDK;HDEV;UNK;STA;Coronation Deposit;MAIN;41|44|46
EBA536E3;1;AND;HCRE;UNK;INF;Chinapintza;MAIN;25
EBA536E3;2;DAC;HCRE;UNK;INF;Chinapintza;MAIN;25
EBA536E3;3;RDC;HCRE;UNK;INF;Chinapintza;MAIN;25
EBA536E3;4;TUF;HCRE;UNK;STA;Chinapintza;MAIN;26|27
EBA536E3;5;VBX;HCRE;UNK;STA;Chinapintza;MAIN;26|27
EBA536E3;6;LPT;HCRE;UNK;STA;Chinapintza;MAIN;26
EBA536E3;7;GRW;HCRE;UNK;STA;Chinapintza;MAIN;26
EBA536E3;8;SHA;HCRE;UNK;STA;Chinapintza;MAIN;26
EBA536E3;9;SLT;HCRE;UNK;STA;Chinapintza;MAIN;26
EBA536E3;10;PDK;HCRE;UNK;STA;Chinapintza;MAIN;26
EC40687A;1;TUF;HPER;UNK;STA;Wild Rose Vein System;MAIN;36|37
EC40687A;2;CHT;HUNK;UNK;N/A;Wild Rose Vein System;MAIN;33|37|40
EC40687A;3;SLT;HPER;UNK;STA;Wild Rose Vein System;MAIN;33|36
EC40687A;4;ARGL;HPER;UNK;STA;Wild Rose Vein System;MAIN;33|36
EC40687A;5;LST;HPER;UNK;STA;Wild Rose Vein System;MAIN;33|36
EC40687A;6;GRN;HUNK;UNK;N/A;Wild Rose Vein System;MAIN;40
EC40687A;7;DIO;HUNK;UNK;N/A;Wild Rose Vein System;MAIN;36|40
EC40687A;8;QFP;HUNK;UNK;N/A;Wild Rose Vein System;MAIN;36
EC7446BC;1;BAS;HNEA;UNK;STA;Holt-Holloway;MAIN;28|30|31|33|34|36
EC7446BC;2;TRB;HNEA;UNK;STA;Holt-Holloway;MAIN;28|33|35|42|50|60
EC7446BC;3;UMF;HNEA;UNK;STA;Holt-Holloway;MAIN;28|33|59
EC7446BC;4;SHZ;HNEA;UNK;STA;Holt-Holloway;MAIN;28|31|36|42
EC7BC0C8;1;GRA;HCRE;ARAR;INF;Shotgun Ridge;MAIN;29|30|34|35
EC7BC0C8;2;HBX;HCRE;ARAR;INF;Shotgun Ridge;MAIN;31|34
EC7BC0C8;3;HRN;HUNK;UNK;N/A;Shotgun Ridge;MAIN;27|28|35
EC7BC0C8;4;MUD;HUNK;UNK;N/A;Shotgun Ridge;MAIN;27
EC7BC0C8;5;SLT;HUNK;UNK;N/A;Shotgun Ridge;MAIN;27
EC950924;1;DIO;HJUR;UNK;STA;Polaris Project;MAIN;45|51
EC950924;2;QDI;HJUR;UNK;STA;Polaris Project;MAIN;45|51
EC950924;3;GAB;HJUR;UNK;STA;Polaris Project;MAIN;45|51
EC950924;4;QDI;HUNK;UNK;STA;Polaris Project;MAIN;38|45|47
EC950924;5;MDI;HUNK;UNK;STA;Polaris Project;MAIN;45
EC950924;6;QMO;HUNK;UNK;STA;Polaris Project;MAIN;45
EC950924;7;DIO;HUNK;UNK;STA;Polaris Project;MAIN;38|45|47
EC950924;8;MDI;HUNK;UNK;N/A;Polaris Project;MAIN;47
EC950924;9;DIO;HUNK;UNK;N/A;Polaris Project;MAIN;47
EC950924;10;AND;HUNK;UNK;N/A;Polaris Project;MAIN;47
ECCD3D10;1;RHY;HNEO;UNK;STA;Stockade Mountain;MAIN;72|73|74|81
ECCD3D10;2;TUF;HNEO;UNK;STA;Stockade Mountain;MAIN;72|73|84
ECCD3D10;3;LPT;HNEO;UNK;STA;Stockade Mountain;MAIN;73
ECCD3D10;4;VBX;HNEO;UNK;STA;Stockade Mountain;MAIN;73|74|81|82|83|84
ECCD3D10;5;RHY;HNEO;UNK;STA;Stockade Mountain;MAIN;73|74
ECCD3D10;6;HBX;HNEO;UNK;STA;Stockade Mountain;MAIN;74|76
ECCD3D10;7;RDC;HNEO;UNK;STA;Stockade Mountain;MAIN;84
ECDE4972;1;LST;HORD;UNK;STA;Tiger Deposit;MAIN;53|56|59
ECDE4972;2;LST;HSIL;UNK;STA;Tiger Deposit;MAIN;53|56
ECDE4972;3;DOL;HORD;UNK;STA;Tiger Deposit;MAIN;53|56
ECDE4972;4;DOL;HSIL;UNK;STA;Tiger Deposit;MAIN;53|56
ECDE4972;5;MUD;HORD;UNK;STA;Tiger Deposit;MAIN;53|57
ECDE4972;6;MUD;HSIL;UNK;STA;Tiger Deposit;MAIN;53|57
ECEF94F9;1;MSD;PPT;UNK;ERA;Rajapalot;MAIN;18|21
ECEF94F9;2;BIF;PPT;UNK;ERA;Rajapalot;MAIN;21|28|29
ECEF94F9;3;QZT;PPT;UNK;ERA;Rajapalot;MAIN;21|29
ECEF94F9;4;AMP;PPT;UNK;ERA;Rajapalot;MAIN;21|41
ECEF94F9;5;SCH;PPT;UNK;ERA;Rajapalot;MAIN;29
ECF1627F;1;GRN;ARC;UNK;ERA;Edwards Mine;MAIN;17|18|19|23
ECF1627F;2;QFP;HUNK;UNK;N/A;Edwards Mine;MAIN;18|23|24|25
ECF1627F;3;FPO;HUNK;UNK;N/A;Edwards Mine;MAIN;18|23
ECF1627F;4;GRD;HUNK;UNK;N/A;Edwards Mine;MAIN;18
ECF1627F;5;FLS;HUNK;UNK;N/A;Edwards Mine;MAIN;18|23|25
ECF1627F;6;BIF;ARC;UNK;ERA;Edwards Mine;MAIN;18|23
ECF1627F;7;LAM;HUNK;UNK;N/A;Edwards Mine;MAIN;18|23
ECF1627F;8;TON;HUNK;UNK;N/A;Edwards Mine;MAIN;23
ECF1627F;9;QDI;HUNK;UNK;N/A;Edwards Mine;MAIN;23
ECF94DB7;1;DPO;HPGE;ARAR;INF;Çöpler deposit;MAIN;84|85|87
ECF94DB7;2;MON;HPGE;ARAR;INF;Çöpler deposit;MAIN;84
ECF94DB7;3;SND;HUNK;UNK;N/A;Çöpler deposit;MAIN;84|85
ECF94DB7;4;MUD;HUNK;UNK;N/A;Çöpler deposit;MAIN;84|85
ECF94DB7;5;LST;HUNK;UNK;N/A;Çöpler deposit;MAIN;84|85|87|91
ECF94DB7;6;MBL;HUNK;UNK;N/A;Çöpler deposit;MAIN;87|90|91
ECF94DB7;7;HRN;HUNK;UNK;N/A;Çöpler deposit;MAIN;87
ECF94DB7;8;TON;HPGE;UNK;STA;Çöpler deposit;MAIN;87
ECF94DB7;9;GRD;HPGE;UNK;STA;Çöpler deposit;MAIN;87
ECF94DB7;10;DIO;HPGE;UNK;STA;Çöpler deposit;MAIN;87|90|91
ECF94DB7;11;MSD;HUNK;UNK;N/A;Çöpler deposit;MAIN;90|91
ED05EF85;1;GRN;HUNK;UNK;N/A;Solomon Trend;MAIN;22
ED05EF85;2;AND;HUNK;UNK;N/A;Solomon Trend;MAIN;22
ED05EF85;3;TUF;HUNK;UNK;N/A;Solomon Trend;MAIN;22|29
ED05EF85;4;BAS;HUNK;UNK;N/A;Solomon Trend;MAIN;31
ED05EF85;5;MBL;HPER;UNK;STA;Solomon Trend;MAIN;22
ED05EF85;6;LST;HPER;UNK;STA;Solomon Trend;MAIN;22|29
EDA4A3FF;1;CHT;HUNK;UNK;N/A;Filippini;MAIN;48|63
EDA4A3FF;2;SLT;HUNK;UNK;N/A;Filippini;MAIN;48|63
EDA4A3FF;3;LST;HUNK;UNK;N/A;Filippini;MAIN;48|62
EDA4A3FF;4;CON;HCAR;UNK;STA;Filippini;MAIN;47|62
EDABDFE9;1;SHA;HCAM;UNK;STA;Centennial;MAIN;53|58
EDABDFE9;2;DOL;HCAM;UNK;STA;Centennial;MAIN;58
EDABDFE9;3;SKR;HCAM;UNK;STA;Centennial;MAIN;58
EDABDFE9;4;HRN;HCAM;UNK;STA;Centennial;MAIN;58
EDABDFE9;5;GRD;HCRE;KAR;INF;Centennial;MAIN;54|55
EDABDFE9;6;GRA;HCRE;KAR;INF;Centennial;MAIN;54|55
EDB6B3D0;1;QMO;HJUR;UNK;STA;Siwash North;MAIN;48|49|50
EDB6B3D0;2;GRD;HJUR;UNK;STA;Siwash North;MAIN;48|49|50
EDB6B3D0;3;GRA;HJUR;UNK;STA;Siwash North;MAIN;48|49
EDB6B3D0;4;BAS;HTRI;UNK;STA;Siwash North;MAIN;48|49|50
EDB6B3D0;5;AND;HTRI;UNK;STA;Siwash North;MAIN;48|49|50
EDB6B3D0;6;TUF;HTRI;UNK;STA;Siwash North;MAIN;48|49|50
EDB6B3D0;7;VBX;HTRI;UNK;STA;Siwash North;MAIN;48|49|50
EDC787E5;1;GAB;ARC;UNK;ERA;Titan Showing;MAIN;47|53|57|60|66
EDC787E5;2;BAS;ARC;UNK;ERA;Titan Showing;MAIN;47|53
