pdf_hash;mineralization_id;mineralization_style;mineralization_texture;continuity;control_type;ore_minerals;gangue_minerals;target_name;target_role;evidence_pages
C093F283;1;DIS;NET;CNT;LIT;POH|PEN|CPY|PYR|MRC|COV|MAG|PGM|NAU|CBT;N/A;Aguablanca;MAIN;15|16|17
C093F283;2;MSV;N/A;POD;LIT;POH|PEN|CPY|PYR|MRC|COV|MAG|PGM|NAU|CBT;N/A;Aguablanca;MAIN;15|16|17
C093F283;3;BXH;N/A;POD;LIT;POH|PEN|CPY|PYR|MRC|COV|MAG|PGM|NAU|CBT;N/A;Aguablanca;MAIN;15|17
C093F283;4;POD;N/A;POD;LIT;POH|PEN|CPY|PYR|MRC|COV|MAG|PGM|NAU|CBT;N/A;Aguablanca;MAIN;16|17
C08F36E2;1;BXH;PSM;CNT;COM;CPY|PYR|SPH|BOR|GAL|CBT|ASP|MOL;KSP|QTZ|DLM;Mount Dore;MAIN;31|36|37|38|40|41
C08F36E2;2;VEN;FLB;CNT;COM;MOL;N/A;Mount Dore;MAIN;31|36|37|38|40|41
C08F36E2;3;DIS;N/A;CNT;COM;MOL;N/A;Mount Dore;MAIN;31|36|37|40|41
C08F36E2;4;N/A;N/A;NRP;N/A;CHC|COV|CSC|CPR|MLC|NCU;N/A;Mount Dore;MAIN;35|38|40
C0911B2A;1;N/A;PSM;NRP;COM;COF|URN|USM|CRN|TIT|NCU|CHC|CPY|MLC|CSC|GAL|SPH;QTZ|FSPU|ZEO|ILL|KAO|CLO|ZRN|ILM|MAG|TUR|GAR|RUT|PYR|HEM|GOE|CAC;DASA;MAIN;43|44|45|46|47
C0950C73;1;VEN;N/A;CNT;COM;SPO|COE|BER|CST|MOL|CPY|ASP|BIS|NBM|SPH|LEP|PYR;QTZ|ALB|KSP|ORT|FSPU|MUS|BIO|GAR|EPD|FLU|CAC|CLY;Quebec Lithium Pegmatite;MAIN;51|52|65|67|72|80|82|83
C0BFF6AB;1;VEN;N/A;NRP;COM;QTZ|PYR;CLO|HEM|APA;Roncevaux quartz vein;MAIN;20|23|35
C0DE5390;1;VEN;N/A;CNT;COM;GAL|SPH|PYR|TEN|TET;QTZ|DLM|CAC;Main Zone;MAIN;74|75
C0DE5390;2;STK;N/A;NRP;STR;SPH|TEN;N/A;Main Zone;MAIN;73|76
C0DE5390;3;REP;N/A;CNT;COM;SPH|GAL|PYR;N/A;Main Zone;MAIN;76
C0B1E854;1;DIS;N/A;CNT;STR;GRP|POH|PYR|CPY|ASP|SPH;QTZ|FSPU|BIO|MUS|GAR|ASI;Manicouagan-Ouest Graphitic Corridor;MAIN;44|48|53|54|55|56
C0B1E854;2;MSV;N/A;CNT;STR;GRP|POH|PYR|CPY|SPH;QTZ|FSPU|BIO|MUS|GAR|ASI;Manicouagan-Ouest Graphitic Corridor;MAIN;44|48|50|53|54|55|56
C0B1E854;3;VEN;N/A;NRP;STR;GRP;N/A;Manicouagan-Ouest Graphitic Corridor;MAIN;45
C0ECFE17;1;N/A;FLB;NRP;COM;GRP;PYR|POH|CPY|QTZ|MUS|BIO|GAR;Kokanee;MAIN;19|22
C0E52C38;1;STK;N/A;NRP;STR;URN|USM|URAN|CRN|TIT|BRA|BET|COF;QTZ|FSPU|BIO|MAG|GAR|ZRN|MON|APA|ORT|ALB;Valencia;MAIN;43|46|47|54|55
C0E52C38;2;SHV;N/A;NRP;STR;URN;N/A;Valencia;MAIN;54
C0E52C38;3;VEN;N/A;NRP;STR;URN;N/A;Valencia;MAIN;55|56
C0DF1A16;1;DIS;N/A;NRP;COM;CPY|BOR|CHC|CARR|DIG|TEN|TET|COV|CBT|SPH;PYR|POH|SID|CAC|DLM|CLO|ANK;Bornite;MAIN;45|49|54
C0DF1A16;2;STK;N/A;NRP;COM;CPY|BOR|CHC|CARR|DIG|TEN|TET|COV|CBT|SPH;PYR|POH|SID|CAC|DLM|CLO|ANK;Bornite;MAIN;45|49|54
C0DF1A16;3;BXH;N/A;NRP;COM;CPY|BOR|CHC|CARR|DIG|TEN|TET|COV|CBT|SPH;PYR|POH|SID|CAC|DLM|CLO|ANK;Bornite;MAIN;45|49|54
C0DF1A16;4;REP;N/A;NRP;COM;CPY|BOR|CHC|CARR|DIG|TEN|TET|COV|CBT|SPH;PYR|POH|SID|CAC|DLM|CLO|ANK;Bornite;MAIN;45|49|54
C0DF1A16;5;MSV;N/A;NRP;COM;CPY|BOR|CHC|CARR|DIG|TEN|TET|COV|CBT|SPH;PYR|POH|SID|CAC|DLM|CLO|ANK;Bornite;MAIN;45|49|54
C10D00E0;1;MSV;GRB;NRP;CTN;POH|PEN|CPY|MAG;OLV|PYX;Eagle's Nest;MAIN;37|42
C10D00E0;2;NET;CUM;NRP;CTN;N/A;N/A;Eagle's Nest;MAIN;42
C11623C0;1;STR;N/A;CNT;STG;SYL|CARN|KAI|KIE;ANH|DLM|HAL|CLY;Danakhil Potash Deposit;MAIN;70|77|78|80
C11997DC;1;STK;N/A;NRP;COM;CPY|CHC|SSLT|BOR|TEN;PYR|CLO|EPD|CAC|QTZ|SER|ILL|BIO|KSP|GAR|MAG;Arroyos Azules;MAIN;60|62|63
C11997DC;2;DIS;N/A;NRP;COM;CPY|CHC|SSLT|BOR|TEN;PYR|CLO|EPD|CAC|QTZ|SER|ILL|BIO|KSP|GAR|MAG;Arroyos Azules;MAIN;60|62|63
C11997DC;3;REP;N/A;NRP;COM;CPY|CHC|SSLT|BOR|TEN;PYR|CLO|EPD|CAC|QTZ|SER|ILL|BIO|KSP|GAR|MAG;Arroyos Azules;MAIN;60|62|63
C11411DF;1;VEN;N/A;NRP;COM;N/A;N/A;Filo del Sol;MAIN;103
C11411DF;2;STK;N/A;NRP;COM;CPY|PYR|BOR|MOL;QTZ|KSP|ANH|BIO|MAG;Filo del Sol;MAIN;112|116
C11411DF;3;MSV;VUG;NRP;COM;PYR|MRC|BOR|COV|CHC|DIG|ENG|LUZ|FAM|TEN|NAU|CAL|ELC|CUA;QTZ|ALN|KAO|DIC|PYF;Filo del Sol;MAIN;112|114|116
C11411DF;4;BXH;N/A;NRP;COM;N/A;N/A;Filo del Sol;MAIN;114
C11411DF;5;DIS;N/A;NRP;COM;CHC|CGY|PRU|PYG|CHA|CUP|BRC|GOE;N/A;Filo del Sol;MAIN;117
C12EC5B4;1;DIS;N/A;POD;STR;CPY|POH|PYR|CBT|NAU|LINN|MAG;GAR|BIO|EPD|AMPH|PYX|FSPU|MUS|CLO|CAC;Werner Lake Deposit;MAIN;45|46|47|49
C12EC5B4;2;MSV;N/A;POD;STR;CBT|CPY|PYR|MAG|LINN|POH|NAU;CLO|AMPH|PYX|CAC|BIO|GAR;Werner Lake Deposit;MAIN;46|47|49
C12EC5B4;3;REP;N/A;POD;STR;CBT|CPY|PYR|POH|NAU;GAR;Werner Lake Deposit;MAIN;49
C12EC5B4;4;VEN;N/A;POD;STR;CBT|CPY|PYR|POH|NAU;N/A;Werner Lake Deposit;MAIN;49
C1365C9A;1;N/A;N/A;CNT;STG;APA;QTZ|PAL|SME|KAO|GOE|LIM;Tilemsi Valley;MAIN;14|16
C1353778;1;DIS;FLB;NRP;STR;CHC|BOR|CPY|MOL|CBT|COV|NAU|MAG|SKU|URN|PEN;GAR|CUM|TUR|OLV|HBL|BIO|QTZ|CLO|GRL;Salobo;MAIN;44|48|49|51|52|54|55
C1353778;2;VEN;FLB;NRP;STR;CHC|BOR|CPY|MOL|CBT|COV|NAU|MAG|SKU|URN|PEN;GAR|CUM|TUR|OLV|HBL|BIO|QTZ|CLO|GRL;Salobo;MAIN;44|48|49|51|52|54|55
C1353778;3;STK;FLB;NRP;STR;CHC|BOR|CPY|MOL|CBT|COV|NAU|MAG|SKU|URN|PEN;GAR|CUM|TUR|OLV|HBL|BIO|QTZ|CLO|GRL;Salobo;MAIN;44|48|49|51|52|54|55
C1353778;4;MSV;FLB;NRP;STR;CHC|BOR|CPY|MOL|CBT|COV|NAU|MAG|SKU|URN|PEN;GAR|CUM|TUR|OLV|HBL|BIO|QTZ|CLO|GRL;Salobo;MAIN;44|48|49|51|52|54|55
C1353778;5;SHM;FLB;NRP;STR;CHC|BOR|CPY|MOL|CBT|COV|NAU|MAG|SKU|URN|PEN;GAR|CUM|TUR|OLV|HBL|BIO|QTZ|CLO|GRL;Salobo;MAIN;44|48|49|51|52|54|55
C14B7F90;1;STR;N/A;CNT;COM;QTZ;BIO|HEM|MAG|MUS|PYR|FUC|ILM|ASI|ZRN;G and H Quartzite Units;MAIN;39|40
C1393F7C;1;DIS;N/A;CNT;COM;CPY|PYR|MAG|BOR|MLC|AZU|TNR;QTZ;Dick Creek;MAIN;39|40|43
C1393F7C;2;VEN;N/A;CNT;COM;CPY|PYR|MAG|BOR|MLC|AZU|TNR;QTZ;Dick Creek;MAIN;39|40|43
C15BA3DE;1;POD;CKS;POD;COM;SPH|CPY|PYR|GAL;QTZ;Bobby's Pond deposit;MAIN;45|46|47
C15BA3DE;2;DIS;CKS;POD;COM;PYR|SPH|CPY|GAL;QTZ;Bobby's Pond deposit;MAIN;45|46|47
C15BA3DE;3;MSV;CKS;POD;COM;PYR|SPH|CPY|GAL;QTZ;Bobby's Pond deposit;MAIN;46|47
C16B2DFE;1;STR;N/A;CNT;STG;N/A;N/A;Somerset-Cambria Coal Complex;MAIN;33|40
C18A94C1;1;VEN;N/A;POD;COM;URN|COF|USM|CRN;QTZ;Arrow deposit;MAIN;31|32|33
C18A94C1;2;BXH;BRE;POD;COM;URN|COF|USM|CRN;QTZ;Arrow deposit;MAIN;31|32|33
C18A94C1;3;REP;PSM;POD;COM;URN|COF|USM|CRN;QTZ;Arrow deposit;MAIN;31|32|33
C18A94C1;4;DIS;N/A;POD;COM;URN|COF|USM|CRN;QTZ;Arrow deposit;MAIN;31|32|33
C1A3BFDB;1;STR;N/A;NRP;COM;MAG;QTZ|CLO|CUM|SER|BIO|GAR;Nkout;MAIN;41|48|51
C1A3BFDB;2;LAT;N/A;NRP;COM;HEM|GOE|LIM|MAG;QTZ|CLY;Nkout;MAIN;48|51
C1B75267;1;DIS;OBS;POD;COM;ATC|CSC|MLC|TNR|CHC|COV|CPY|BOR|PYR|MOL;HEM|MAG|CAC|QTZ|TUR|LIM|EPD|KSP|ACT;Carrizalillo Hill;MAIN;32|34|35|39|41|43|44|45|46|49|50
C1B75267;2;VEN;OBS;POD;COM;ATC|CSC|MLC|TNR|CHC|COV|CPY|BOR|PYR|MOL;HEM|MAG|CAC|QTZ|TUR|LIM|EPD|KSP|ACT;Carrizalillo Hill;MAIN;32|34|35|39|41|43|44|45|46|49|50
C1B75267;3;POD;OBS;POD;COM;ATC|CSC|MLC|TNR|CHC|COV|CPY|BOR|PYR|MOL;HEM|MAG|CAC|QTZ|TUR|LIM|EPD|KSP|ACT;Carrizalillo Hill;MAIN;32|34|39|41|43|44|45|46|49|50
C1B75267;4;BXH;OBS;POD;COM;ATC|CSC|MLC|TNR|CHC|COV|CPY|BOR|PYR|MOL;HEM|MAG|CAC|QTZ|TUR|LIM|EPD|KSP|ACT;Carrizalillo Hill;MAIN;32|34|39|41|43|44|45|46|49|50
C1B7DE96;1;STK;UST;NRP;COM;CPY|BOR|MOL|PYR|ENG|CHC|TEN|TET|SPH|GAL|COV|DIG|NAU;QTZ|BIO|KSP|MAG|SER|CLO|EPD|HEM|ANH|TUR|ALN|KAO|PYF|BAR|GYP;Altar;MAIN;52|53|54|59|63|64|65|66
C1B7DE96;2;DIS;N/A;NRP;COM;PYR;N/A;Altar;MAIN;52|59|64|66
C1B7DE96;3;VEN;OBS;NRP;COM;PYR|ENG;QTZ;Altar;MAIN;52|59|64|66
C1B7DE96;4;BXH;COL;NRP;COM;N/A;N/A;Altar;MAIN;52|59|65|66
C1AF4092;1;DIS;OOL;POD;STG;SPH|SMI;BAR;Angie Property;MAIN;15|16|18
C1AF4092;2;BXH;BRE;POD;STG;HZC|SMI;CAC;Angie Property;MAIN;16|18
C1AF4092;3;VEN;N/A;NRP;STR;TET|MLC|AZU|CPY;QTZ|SID|TUR|CAC;Angie Property;MAIN;16|18
C1CD099E;1;POD;VUG;POD;COM;ASP|NBM|BIS|BSMT|BMTI|CST|CPY|GAL|MOL|SCE|PYR|POH|SCO|SPH|WLF;FLU|HEM|LIM|SID|QTZ|CAC|KAO|MNO|SER|ALB|APA|CLO|MON|ORT|RUT|THO|MAG|ZRN;Wolfram Camp;MAIN;68|69|70|72|73
C1CD099E;2;BXH;SYM;POD;COM;ASP|NBM|BIS|BSMT|BMTI|CST|CPY|GAL|MOL|SCE|PYR|POH|SCO|SPH|WLF;FLU|HEM|LIM|SID|QTZ|CAC|KAO|MNO|SER|ALB|APA|CLO|MON|ORT|RUT|THO|MAG|ZRN;Wolfram Camp;MAIN;68|69|70|72|73
C1CD099E;3;VEN;N/A;POD;COM;ASP|NBM|BIS|BSMT|BMTI|CST|CPY|GAL|MOL|SCE|PYR|POH|SCO|SPH|WLF;FLU|HEM|LIM|SID|QTZ|CAC|KAO|MNO|SER|ALB|APA|CLO|MON|ORT|RUT|THO|MAG|ZRN;Wolfram Camp;MAIN;68|72|73
C1CD099E;4;DIS;N/A;POD;COM;WLF|MOL|NBM|SCE|PYR|ASP;QTZ|MICU;Wolfram Camp;MAIN;65|70|73
C1E6C689;1;ROL;N/A;POD;COM;USM;N/A;Sheep Mountain Project;MAIN;33|35
C1EB7F3C;1;N/A;N/A;NRP;COM;CLY;ILL|SME|KAO|CAC|GYP;Zeus;MAIN;29|32|36|37|38
C1D2CB96;1;BXH;N/A;NRP;STR;URN|COF;N/A;North Canning Deposit;MAIN;31
C1D2CB96;2;VEN;N/A;NRP;STR;URN|COF;N/A;North Canning Deposit;MAIN;29|31
C2026F80;1;N/A;N/A;NRP;COM;HAL;N/A;Black Rock Desert Project;MAIN;27|31
C1E73929;1;N/A;N/A;NRP;COM;MAG;N/A;Lake Giles BIF;MAIN;27|28|29|33
C1E73929;2;N/A;N/A;NRP;COM;GOE|HEM;N/A;Lake Giles BIF;MAIN;27|28|29|33
C223B2DD;1;MSV;N/A;POD;STG;N/A;N/A;Lemare;MAIN;23
C1EC8250;1;REP;N/A;NRP;COM;MNO|ACN|MLC|AZU|PYR|COV;GYP|HEM|GOE|CHD|OPL|CLY;Berenguela;MAIN;92|93|94|95|98|99|100|101|108|109|113
C1EC8250;3;REP;BND;NRP;COM;MNO|ACN|MLC|AZU|PYR|COV;GYP|HEM|GOE|CHD|OPL|CLY;Berenguela;MAIN;92|93|94|95|98|102|104|108|109|113
C22B1196;1;MSV;FLB;NRP;STR;PYR|CPY|SPH|GAL|POH|MAG|CST|CHC|BOR|MLC;N/A;Mont Agoma;MAIN;33|34|35
C22B1196;2;STK;FLB;NRP;STR;PYR|CPY|SPH|GAL|POH|MAG|CST|CHC|BOR|MLC;N/A;Mont Agoma;MAIN;33|34|35
C23D14BF;1;DIS;N/A;NRP;CTN;PGM|NAU;N/A;Grootfontein Mafic Body;MAIN;34|35
C223C5CA;1;BXH;N/A;SIN;STR;CPY|BOR|COV|CHC|DIG|MAG|NCU|MLC|AZU|CSC;CAC|EPD|ACT|KSP|QTZ|ALB|GYP|PYR;Mount Polley;MAIN;25|26|30|32|34|37|38|39
C223C5CA;2;DIS;N/A;SIN;STR;CPY|BOR|COV|CHC|DIG|MAG|NCU|MLC|AZU|CSC;CAC|EPD|ACT|KSP|QTZ|ALB|GYP|PYR;Mount Polley;MAIN;26|30|31|32|34|37|38|39
C223C5CA;3;VEN;N/A;SIN;STR;CPY|BOR|COV|CHC|DIG|MAG|NCU|MLC|AZU|CSC;CAC|EPD|ACT|KSP|QTZ|ALB|GYP|PYR;Mount Polley;MAIN;26|30|32|34|37|38|39
C22890AD;1;DIS;N/A;POD;COM;CHC|DIG|COV|BOR|CPY|PYR|HEM|MAG|GAL|SPH|ATC|CSC|MLC|BRC|TNR|CPR|NSV;QTZ|CLO|EPD|CAC|ALB|SER;Mantos Blancos;MAIN;46|50|51|58
C22890AD;2;BXH;N/A;POD;COM;CHC|DIG|COV|BOR|CPY|PYR|HEM|MAG|GAL|SPH|ATC|CSC|MLC|BRC|TNR|CPR|NSV;QTZ|CLO|EPD|CAC|ALB|SER;Mantos Blancos;MAIN;46|50|51|57|58
C22890AD;3;STK;N/A;POD;COM;CHC|DIG|COV|BOR|CPY|PYR|HEM|MAG|GAL|SPH|ATC|CSC|MLC|BRC|TNR|CPR|NSV;QTZ|CLO|EPD|CAC|ALB|SER;Mantos Blancos;MAIN;46|50|51|58
C22890AD;4;REP;N/A;POD;COM;CHC|DIG|COV|BOR|CPY|PYR|HEM|MAG|GAL|SPH|ATC|CSC|MLC|BRC|TNR|CPR|NSV;QTZ|CLO|EPD|CAC|ALB|SER;Mantos Blancos;MAIN;46|50|51|57
C23060D8;1;N/A;N/A;NRP;LIT;PYRO|COLU;PYX|ORT|CAC|NEP|MAG|APA|GAR|WOL;Nemegosenda Lake Complex;MAIN;57|59|60
C2445EB5;1;DIS;N/A;CNT;COM;COF|USM|BRA|PYR;HEM|QTZ|CAC|MNO;Dibwe East;MAIN;31|37|46|47|49|50|64
C2445EB5;2;REP;N/A;CNT;COM;COF|USM|BRA|PYR;HEM|QTZ|CAC|MNO;Dibwe East;MAIN;31|37|46|47|48|49|50|64
C2445EB5;3;VEN;N/A;CNT;COM;USM;HEM|MNO;Dibwe East;MAIN;49|50|64
C278F0A3;1;STR;N/A;NRP;STG;N/A;KAO;Project Area Coal Seams;MAIN;23|25|26
C26E5884;1;N/A;CKS;CNT;COM;MAG|PYR|POH|CPY|ASP;QTZ|AMPH|CLO|BIO|MUS;C-Zone;MAIN;67|73|75|76|80
C25473DB;1;MSV;BRE;CNT;COM;PYR|SPH|POH|MRC|GAL|CPY|ASP|TEN|TET|FRB|NAU|ELC;BAR|QTZ|ANK|SID|CLO;ABM;MAIN;55|59|64|65|67|70|72|73
C25473DB;2;STK;N/A;CNT;COM;PYR|SPH|POH|GAL|CPY;CLO;ABM;MAIN;57|64|66|72|73
C25473DB;3;DIS;PSM;CNT;COM;PYR|SPH|POH|GAL|CPY;CLO;ABM;MAIN;59|64|66|68|72|73
C2A099EF;1;POD;SYM;NRP;COM;MAG|ILM|CPY|PEN|PYR|POH|SPH|GAL|PGM;PYX|ALB|HBL|OLV|SPN|CLO;Gulçari A;MAIN;82|83|84|98
C2A099EF;2;POD;CUM;NRP;COM;MAG|ILM;OLV|PYX;Gulçari A;MAIN;84|97
C2AE9363;1;N/A;N/A;CNT;STG;QTZ;CAC;Blair Property;MAIN;39|40|45|46|51
C2C17071;1;DIS;N/A;NRP;COM;N/A;QTZ|ORT|ALB;Falchani Project;MAIN;20|22
C2BD30E8;1;DIS;OBS;SIN;COM;TNR|CPR|CSC|DIO|MLC|HZC|WIL;HEM|MNO|GOE;Emerald Isle;MAIN;71|73|74|75|76
C2D5E0DF;1;DIS;N/A;POD;COM;PYR|CPY|SPH|GAL|MLC|AZU;QTZ|SER|CLO|HEM;Tan Chaffao;MAIN;30|31|34|35
C2D5E0DF;2;MSV;N/A;POD;COM;PYR|CPY|SPH|GAL;QTZ|SER|CLO;Tan Chaffao;MAIN;30|31
C2D5E0DF;3;VEN;N/A;POD;COM;PYR|CPY|SPH|GAL;QTZ;Tan Chaffao;MAIN;31
C2F2295E;1;STK;N/A;POD;STR;CPY|PYR;QTZ|MAG|KSP|CLO|CAC;Mandamah;MAIN;35|36|37
C2F7E9DC;1;REP;N/A;NRP;COM;SCE|PYR|MOL|BIS;CAC|QTZ|GAR|VES|TRE|DPS|EPD|FLU|HBL;Currais Novos Tailings;MAIN;29|30|31|35|37
C3069997;1;MSV;PSM;NRP;COM;SPH|GAL|MRC|PYR|CPY;CAC|DLM|FLU|BAR|GYP;Main Zone;MAIN;68|78|83
C3069997;2;DIS;OBS;NRP;COM;SPH|GAL|MRC|PYR|CPY;CAC|DLM|FLU|BAR|GYP;Main Zone;MAIN;68|78|83
C3069997;3;VEN;N/A;NRP;COM;SPH|GAL|MRC|PYR|CPY;CAC|DLM|FLU|BAR|GYP;Main Zone;MAIN;68|78|83
C3219A77;1;STK;CKS;NRP;STR;MOL|PYR|CPY|BOR|CHC;QTZ|HEM|MAG|FLU;Nithi Mountain;MAIN;21|23
C336AE70;1;DIS;N/A;NRP;STR;DIA;OLV|PHL|PYX|PER|SPN|ILM|APA|CAC|SRP|HEM|TRE|TAL;Braúna 03;MAIN;74|75|76|77|90
C34117CD;1;STK;N/A;NRP;COM;CPY|BOR|MOL|PYR|SPH|GAL;QTZ|ANH|CAC|GYP;Berg;MAIN;83|84|87
C34117CD;2;N/A;N/A;NRP;COM;CHC|COV|DIG|MLC|AZU|CPR|TNR|NCU;N/A;Berg;MAIN;85|87
C378192C;1;REP;N/A;POD;COM;MAG|CPY|PYR|CBT|POH|ASP|NAU|NSV|BOR;CAC|ACT|GAR|EPD|AMPH;Merry Widow;MAIN;42|47|48|49|50|62
C378192C;2;MSV;N/A;POD;COM;MAG|CPY|PYR|CBT|POH|ASP|NAU|NSV|BOR;CAC|ACT|GAR|EPD|AMPH;Merry Widow;MAIN;42|47|48|49|50|62
C378192C;3;VEN;N/A;POD;COM;MAG|CPY|PYR|CBT|POH|ASP|NAU|NSV|BOR;CAC|ACT|GAR|EPD|AMPH;Merry Widow;MAIN;42|47|48|49|50|62
C3763DD5;1;VEN;N/A;CNT;STR;SPO|COE|LEP;QTZ|MUS|TUR|ALB|ORT|BER|CLO;CV5 Spodumene Pegmatite;MAIN;68|69|70|80|99
C392C3B9;1;N/A;N/A;CNT;STG;APA;QTZ|PAL|SME|KAO|GOE|LIM;Tarkint Est;MAIN;28|30
C3895D10;1;VEN;N/A;NRP;STR;SPO|BER|TAN|POLL|APA;KSP|ALB|QTZ|MUS;Aubry zones;MAIN;13|14|15|16
C38C790A;1;N/A;BND;CNT;STG;MAG|PYR;QTZ;Lake Giles Magnetite Project;MAIN;36|38|39|40|43
C38C790A;2;LAT;N/A;NRP;STG;HEM|GOE;QTZ;Lake Giles Magnetite Project;MAIN;36|39|43
C38517B4;1;MSV;SYM;NRP;STR;PYR|SPH|GAL|ASP|CPY|TET|TEN|CST;N/A;LS;MAIN;73|74|77|80|81
C38517B4;2;STK;SYM;NRP;STR;PYR|SPH|GAL|ASP|CPY|TET|TEN|CST;N/A;LS;MAIN;77|78|80|81
C37DC4C9;1;VEN;BRE;NRP;COM;WIL|SPH|SMI|GAL;CAC|QTZ;Dino;MAIN;57|58|61
C37DC4C9;2;REP;N/A;NRP;COM;SMI|SID|CAC|MGN|CER|WTH|SPH|GAL;N/A;Dino;MAIN;57|59|61
C3AEFA03;1;DIS;SYM;CNT;STG;CRM|POH|CPY|PYR|PEN|PGM;OLV|PYX|TAL|TRE|CLO;Black Thor;MAIN;29|30|31|32|33
C3AEFA03;2;MSV;BRE;CNT;STG;CRM|POH|CPY|PYR|PEN|PGM;OLV|PYX|TAL|TRE|CLO;Black Thor;MAIN;29|30|31|32|33
C3DB0753;1;VEN;N/A;POD;COM;SPH|GAL|CPY;QTZ|CAC;Glencore Bucke Property;MAIN;26|27
C3DB0753;2;DIS;N/A;POD;COM;SPH|GAL|CPY;N/A;Glencore Bucke Property;MAIN;26|27
C3F0A405;1;MSV;NET;PLG;COM;POH|PEN|CPY|PYR;N/A;Lainejaur;MAIN;30|31|36
C3F0A405;2;DIS;NET;PLG;COM;POH|PEN|CPY|PYR;N/A;Lainejaur;MAIN;30|31|36
C3F0A405;3;VEN;NET;PLG;COM;POH|PEN|CPY|PYR;N/A;Lainejaur;MAIN;31|36
C3B5713F;1;DIS;PSM;POD;COM;SPH|GAL|PYR;DLM|CAC;Shag;MAIN;17|20|22|25|27|28|33
C3B5713F;2;REP;PSM;POD;COM;SPH|GAL|PYR;DLM|CAC;Shag;MAIN;20|22|25|27|28|33
C3B5713F;3;VEN;OBS;POD;COM;SPH|GAL;DLM|CAC;Shag;MAIN;20|22|25|28|33
C3B5713F;4;BXH;BRE;POD;COM;SPH|GAL|PYR;DLM;Shag;MAIN;20|22|25|26|30|31|33
C3B5713F;5;POD;N/A;POD;COM;SPH|GAL;DLM;Shag;MAIN;18|20|25|33
C3ED2695;1;DIS;PSM;NRP;COM;CSC|MOT|MLC|TNR|CPR|AZU|CHC|COV|CPY|GAL|TET|SPH|PYR;HEM|LIM|QTZ|BAR|CAC|EPD;Copper Hills prospect;MAIN;27|28|29|40
C3ED2695;2;VEN;VUG;NRP;COM;CSC|MOT|MLC|TNR|CPR|AZU|CHC|COV|CPY|GAL|TET|SPH|PYR;HEM|LIM|QTZ|BAR|CAC|EPD;Copper Hills prospect;MAIN;28|29|40
C3F260F5;1;DIS;N/A;NRP;COM;ULE;GYP|HAL|MIR;Salar de Diablillos;MAIN;59|66
C3CD26B9;1;DIS;COL;NRP;COM;URN|COF|BRA|NAU|TELL|PYR|MRC|GER|NIC|SKU|CPY|GAL;HEM|CLO|TUR|QTZ|SID|DLM|ILL|KAO;Anne, Kianna and Colette Deposits;MAIN;58|62|68|74|75|81
C3CD26B9;2;BXH;N/A;NRP;COM;URN|COF;CLO|TUR|PYR|MRC;Anne, Kianna and Colette Deposits;MAIN;62|76|77
C3CD26B9;3;VEN;N/A;NRP;COM;URN;QTZ|HEM|TUR|CAC;Anne, Kianna and Colette Deposits;MAIN;59|68|73
C42ED48B;1;MSV;COL;SIN;STR;PYR|SPH|CPY|GAL|TET|ASP;QTZ|MUS|BAR;Marg Deposit;MAIN;26|32|33
C4079448;1;DIS;FLK;NRP;LIT;GRP;N/A;Miller;MAIN;54|55
C4079448;2;POD;FLK;POD;LIT;GRP;WOL;Miller;MAIN;54
C4079448;3;VEN;N/A;NRP;STR;GRP;N/A;Miller;MAIN;55
C4079448;4;BND;N/A;CNT;STG;GRP;QTZ|FSPU;Miller;MAIN;54
C438AFBC;1;VEN;N/A;POD;COM;NSV|ACN|SKU|ASP|GER|CBT|NIC|CPY|TET|NBM;QTZ|CLO|CAC|DLM;Smith Cobalt Project;MAIN;77|78
C4AD2B2D;1;PLC;N/A;CNT;STG;URN|BRA|COF|MON|PYR|POH|NAU|THO;QTZ|ORT|MUS|HEM|MAG|ZRN|TIT|RUT|CRM|SPN|EPD|CLO|AMPH|APA|CST|FLU|BAR|CPY|GAL|SPH|MOL|MRC;Eco Ridge;MAIN;61|69|70|71|72|73|74|75|76|77|85
C44BD352;1;STK;CKS;NRP;COM;CPY|PYR|BOR|MOL|SPH|GAL|NAU|TET|MLC;QTZ|CLO|GYP|TUR|CAC;Schaft Creek;MAIN;69|71|72|73|74|75|76
C44BD352;2;VEN;OBS;NRP;COM;CPY|PYR|BOR|MOL|SPH|GAL|NAU|TET|MLC;QTZ|CLO|GYP|TUR|CAC;Schaft Creek;MAIN;69|71|72|73|74|75|76
C44BD352;3;SHV;N/A;NRP;COM;CPY|PYR|BOR|MOL|SPH|GAL|NAU|TET|MLC;QTZ|CLO|GYP|TUR|CAC;Schaft Creek;MAIN;69|71
C44BD352;4;BXH;N/A;NRP;COM;CPY|PYR|BOR|MOL|SPH|GAL|NAU|TET|MLC;QTZ|CLO|GYP|TUR|CAC;Schaft Creek;MAIN;72|73|74|75|76
C44BD352;5;DIS;N/A;NRP;COM;CPY|PYR|BOR|MOL|SPH|GAL|NAU|TET|MLC;QTZ|CLO|GYP|TUR|CAC;Schaft Creek;MAIN;75
C4BCD451;1;VEN;BRE;POD;COM;CST|SCE;QTZ|MUS;Valtreixal;MAIN;39|40|41|42
C4BCD451;2;REP;FLB;POD;COM;SCE;N/A;Valtreixal;MAIN;39|40|41|42
C5022719;1;DIS;N/A;CNT;STG;MNO;CHD|JSP;Artillery Mountains Manganese Deposits;MAIN;29|30|23|27
