pdf_hash;vein_id;vein_type;target_name;target_role;evidence_pages
C54385C4;2;QCC;Rainy River;MAIN;73|76
C56428F7;1;TLD;Pellaire Deposit;MAIN;54
C5513280;1;QFV;Lindero Deposit;MAIN;68
C5513280;2;MGV;Lindero Deposit;MAIN;68
C5513280;4;QSF;Lindero Deposit;MAIN;68
C5513280;6;SUV;Lindero Deposit;MAIN;69
C5513280;7;SBV;Lindero Deposit;MAIN;69
C5843AA0;1;QSF;Main Zone;MAIN;137|140
C5D3F2D4;1;AUR;Tshela-Lukula area;MAIN;23|28
C5B4D9BC;1;QAD;Long Valley;MAIN;49
C5FB9A7E;1;QAD;Cerro Blanco;MAIN;61|64|67
C62D49E8;1;QSF;Willow Creek Project;MAIN;41|42
C62D49E8;2;QCC;Willow Creek Project;MAIN;50
C62D49E8;3;SHV;Willow Creek Project;MAIN;34|36
C69825E3;1;QCC;ML01;MAIN;20
C69825E3;2;QSF;ML01;MAIN;20
C65AD43C;1;AUR;Carmen;MAIN;42|43|45
C6A01098;1;FLT;El Compas;MAIN;54
C6A01098;2;QCC;El Compas;MAIN;55
C6B6E61E;1;QCC;Masbate Gold Project;MAIN;41
C6B6E61E;2;QSF;Masbate Gold Project;MAIN;41|42
C6B6E61E;3;MUL;Masbate Gold Project;MAIN;41|42
C6D95566;1;QSF;Marmato;MAIN;50|52
C71A559C;1;QSF;Manto Dorado;MAIN;34|61
C73DDE4B;1;QSF;Daylight Zone;MAIN;59
C73DDE4B;2;SUV;Daylight Zone;MAIN;59
C73DDE4B;3;MGV;Daylight Zone;MAIN;59
C742AE80;1;QSF;Sheelagh Creek showing;MAIN;22
C748AFBB;1;QSF;Grub Line VMS;MAIN;17
C7455BC5;1;QAD;San Andrés;MAIN;48|51
C76965F4;1;QSF;Ana Paula;MAIN;79
C76965F4;2;QCC;Ana Paula;MAIN;79
C7869985;1;AUR;Golden Trend Property;MAIN;30
C7869985;2;SBV;Golden Trend Property;MAIN;30
C77F4C93;1;QSF;Golden Crown vein system;MAIN;42|52
C775C2CD;1;SHV;Boundary Zone;MAIN;70
C775C2CD;2;QSF;Boundary Zone;MAIN;65|70|75
C775C2CD;3;QCC;Boundary Zone;MAIN;65|70|75|85
C775C2CD;4;SUV;Boundary Zone;MAIN;70|74|75
C78C2587;1;QSF;Doc Zone;MAIN;58|59
C7BA46FD;1;QAD;El Zapote;MAIN;29|31
C7BA46FD;2;MUL;El Zapote;MAIN;31
C7DBFC97;1;SHV;Picitiri Shear;MAIN;28|31|33
C7DBFC97;2;EXT;Picitiri Shear;MAIN;31|33
C8353625;1;QAD;Mercedes;MAIN;40|45|50
C8353625;2;QCC;Mercedes;MAIN;45|49|50
C8353625;3;MUL;Mercedes;MAIN;45|49|50
C8077A57;1;QSF;Kemess Main Zone;MAIN;90
C8077A57;2;QCC;Kemess Main Zone;MAIN;90
C83C742E;1;QSF;Olson;MAIN;24|34
C853492C;1;QCC;DOT Zone;MAIN;21|30|31
C84B19BC;1;QSF;Eskay Creek;MAIN;124|127
C84B19BC;2;CAV;Eskay Creek;MAIN;115
C86D59EE;1;QSF;Saddle Zone;MAIN;19|21|23
C86C3D32;1;QCC;Ore Chimney;MAIN;30|32
C86C3D32;2;EXT;Ore Chimney;MAIN;29
C8D5E00B;1;QSF;Yarumalito;MAIN;22
C90E7A8B;1;QAD;Eastside;MAIN;40|42
C90E7A8B;2;QCC;Eastside;MAIN;40
C92AC5AF;1;QSF;Red Mountain;MAIN;46
C9394101;1;QCC;Catanava Gold Property;MAIN;31
C9AAD3D2;1;QSF;Cangrejos;MAIN;68
C945B18E;1;SHV;Vetas Gold Project;MAIN;33
C945B18E;2;FLT;Vetas Gold Project;MAIN;33|36
C945B18E;3;QSF;Vetas Gold Project;MAIN;37
C9A196F3;1;QSF;Deer Horn;MAIN;31|32
C9A196F3;2;FLT;Deer Horn;MAIN;31
C9A196F3;3;EXT;Deer Horn;MAIN;31|32
C9B94656;1;QAD;Easter Vein;MAIN;30|32
C9B36476;1;QTU;Troilus;MAIN;60
C9B36476;2;TLD;Troilus;MAIN;60
C9B36476;3;SKV;Troilus;MAIN;61
C9B36476;4;FLT;Troilus;MAIN;58
C9B36476;5;SHV;Troilus;MAIN;56
C9C198D1;1;QAD;Jumbo Trend;MAIN;43|46|51
CABC2887;1;QSF;Johnson Tract Deposit;MAIN;47
CA175812;1;QSF;Kerr Zone;MAIN;99
CA175812;2;QCC;Kerr Zone;MAIN;99
CA3D4916;1;QSF;San José de Gracia;MAIN;44|49|66
CA3D4916;2;QCC;San José de Gracia;MAIN;44|69
CA3D4916;3;QAD;San José de Gracia;MAIN;61
CACDCDB7;1;QAD;Cliff Creek Zone;MAIN;151|157
CACDCDB7;2;MUL;Cliff Creek Zone;MAIN;137|151
CB378A23;1;QSF;Pen Gold North;MAIN;27
CB378A23;2;QCC;Pen Gold North;MAIN;27|28
CAD7F126;1;QSF;Chelopech;MAIN;59|60|61
CB48C3B1;1;AUR;Project X;MAIN;47|48
CB91F2E7;1;TLD;Deer Horn vein system;MAIN;48|49
CB91F2E7;2;FLT;Deer Horn vein system;MAIN;48
CB91F2E7;3;EXT;Deer Horn vein system;MAIN;48
CCAB06DD;1;QCC;Joe Mann;MAIN;42|52
CCAB06DD;2;SHV;Joe Mann;MAIN;42
CBFF6594;1;QCC;Hartless Joe Project;MAIN;20|21|22
CBD6CB56;1;QSF;Poker Flats;MAIN;80|82|86
CCBD01D4;1;QAD;La Libertad;MAIN;57|61
CD02CC5E;1;QSF;Blue Hill Creek;MAIN;37|40
CD02CC5E;2;MUL;Blue Hill Creek;MAIN;40
CCC61168;1;QSF;Zancudo;MAIN;56|58
CCC61168;2;QCC;Zancudo;MAIN;58|59
CD4ED1B7;1;QCC;New Mariners;MAIN;28|29
CD4ED1B7;2;SHV;New Mariners;MAIN;28
CD841ECB;1;AUR;GP Property;MAIN;17|23
CD4D5409;1;QSF;Sullivan;MAIN;52
CD4D5409;2;CAV;Sullivan;MAIN;52
CD8A40B0;1;QSF;Augusta-Cuffley;MAIN;61
CD8A40B0;2;SHV;Augusta-Cuffley;MAIN;61
CDD34B63;1;QAD;Big Easy;MAIN;58|62|70
CDF7AF89;1;QCC;Lac Anctil zone;MAIN;42|44
CDA1A74B;1;QSF;Cerro del Gallo;MAIN;33|34
CDA1A74B;2;QAD;Cerro del Gallo;MAIN;37
CE7B0218;2;QSF;Fort Knox;MAIN;41
CE7B0218;3;QAD;Fort Knox;MAIN;41
CDFD618F;1;QSF;La Peña;MAIN;31|32|33
CE9CA852;1;QCC;Monument Bay Au-W Deposit;MAIN;92|93|94
CE9CA852;2;QTU;Monument Bay Au-W Deposit;MAIN;93
CE9CA852;3;QSF;Monument Bay Au-W Deposit;MAIN;93
CE9CA852;4;SHV;Monument Bay Au-W Deposit;MAIN;94
CE9CA852;5;EXT;Monument Bay Au-W Deposit;MAIN;95
CF05863B;1;QCC;Cariboo Gold Project;MAIN;160|161|169
CF05863B;2;EXT;Cariboo Gold Project;MAIN;160|161|170
CF05863B;3;FLT;Cariboo Gold Project;MAIN;160|172
CECC30D9;1;QAD;DeLamar;MAIN;52|53|56|60
CF60C98B;1;QSF;Sun Property;MAIN;19|22
CF6E9BD6;1;QSF;Kirazlı;MAIN;69
CF9DFA84;1;QSF;Golden Gap;MAIN;13|20|21|22|25|27
CFB8163F;1;QSF;Arista;MAIN;67
CFB8163F;2;MUL;Arista;MAIN;67|68
CFB8163F;3;QCC;Arista;MAIN;68|69
CFB8163F;4;QAD;Arista;MAIN;68|69
CFB8163F;5;AUR;Arista;MAIN;58|70
CFBC35AB;1;AUR;Silver Crown;MAIN;30|32|33
D0A75E55;1;QSF;Carla Project;MAIN;33|34|35
D00DD4F9;1;QSF;Revel Ridge Main Zone (RRMZ);MAIN;69|86
D00DD4F9;2;SHV;Revel Ridge Main Zone (RRMZ);MAIN;89
D00DD4F9;3;QCC;Revel Ridge Main Zone (RRMZ);MAIN;92
D029FA98;1;QSF;Vetas Gold Project;MAIN;37|39
D029FA98;2;MUL;Vetas Gold Project;MAIN;44
D0F03422;1;QSF;La Arena;MAIN;66
D158D36F;1;QCC;Syenite Porphyry Interlayer;MAIN;24|25|28
D158D36F;2;MUL;Syenite Porphyry Interlayer;MAIN;29
D1650A2A;1;QSF;Providencia;MAIN;5|48|49
D18F9DBB;1;QSF;Golden Zone Breccia Pipe;MAIN;101|103
D1E94911;1;QSF;Marmato;MAIN;72
D1BE513D;1;QSF;Cerro Caliche;MAIN;39
D1BE513D;2;MUL;Cerro Caliche;MAIN;40
D1BE513D;3;QCC;Cerro Caliche;MAIN;41
D19501FA;1;QSF;Savkino;MAIN;32|33
D19501FA;2;QCC;Savkino;MAIN;31|33
D237C943;1;SHV;Weepah;MAIN;33|34
D237C943;2;QSF;Weepah;MAIN;34
D24BFB3F;1;QSF;Palito;MAIN;42|44
D2C1E0A3;1;QSF;Géant Dormant;MAIN;25
D25B5F7E;1;QSF;Willa deposit;MAIN;33|34
D2ADA606;1;QCC;Paymaster;MAIN;19|20|30
D2ADA606;2;QSF;Paymaster;MAIN;19|30
D2ADA606;3;QTU;Paymaster;MAIN;20|27|31
D366E466;1;FLT;Hasbrouck Deposit;MAIN;38
D366E466;2;AUR;Hasbrouck Deposit;MAIN;38
D366E466;3;QSF;Hasbrouck Deposit;MAIN;38
D36E890E;1;QSF;Riscos de Oro;MAIN;33
D3F55EED;1;QSF;British King;MAIN;44
D3FC9B69;1;QSF;October Gold Property;MAIN;18
D3FC9B69;2;QCC;October Gold Property;MAIN;18
D3C8E4F3;1;QCC;Mark's Pond Zone;MAIN;119|124|125
D414BCC1;1;QSF;Cangrejos;MAIN;37|38|39|41
D414BCC1;2;QCC;Cangrejos;MAIN;38|39
D4241B12;1;QCC;Minto Mine South Zone;MAIN;57
D4241B12;2;SHV;Minto Mine South Zone;MAIN;57
D4241B12;3;AUR;Minto Mine South Zone;MAIN;57
D438F610;1;QSF;Dardenelles;MAIN;17|18
D438F610;2;MUL;Dardenelles;MAIN;18
D44EDA7C;1;QSF;Red Mountain;MAIN;68
D44EDA7C;2;QCC;Red Mountain;MAIN;68|72
D462A36E;1;QSF;Atlanta;MAIN;43|44|47
D462A36E;2;MUL;Atlanta;MAIN;44|47
D4FB4493;1;QCC;KOR 1;MAIN;35|40|42
D4FB4493;2;EXT;KOR 1;MAIN;40|48
D478C64A;1;QAD;Engineer Gold Mine;MAIN;39
D478C64A;2;QCC;Engineer Gold Mine;MAIN;39|43
D478C64A;3;QSF;Engineer Gold Mine;MAIN;43
D53B2010;1;QSF;Hangar Flats;MAIN;107|115
D5604739;1;QCC;Herbert Glacier;MAIN;20|21
D5479D73;1;QCC;Ixtaca;MAIN;42|45
D5479D73;2;QAD;Ixtaca;MAIN;39|42
D5479D73;3;MUL;Ixtaca;MAIN;43
D55985BE;1;QAD;San Dimas Mine;MAIN;35|36
D55985BE;2;QCC;San Dimas Mine;MAIN;35
D595F9C2;1;AUR;West Otterskin showing;MAIN;18
D5B37369;1;QSF;Sheep Creek camp;MAIN;52
D5D29482;1;QCC;Cerro Caliche;MAIN;40
D5ED36B8;1;AUR;Balabag;MAIN;38
D5ED36B8;2;QSF;Balabag;MAIN;39
D5F7646E;1;QCC;Tannahill Gold Zone;MAIN;53|54
D5F7646E;2;EXT;Tannahill Gold Zone;MAIN;53|54
D5F7646E;3;AUR;Tannahill Gold Zone;MAIN;53
D630A84B;1;MUL;Santa Rosa;MAIN;31
D630A84B;2;QAD;Santa Rosa;MAIN;31|38
D66ECCA7;1;QAD;Robbers Knob;MAIN;67
D67EB417;1;QSF;Ziggurat;MAIN;45|46
D67EB417;2;AUR;Ziggurat;MAIN;46
D68B23BE;1;QSF;Windfall deposit;MAIN;156
D68B23BE;2;QCC;Windfall deposit;MAIN;159
D68B23BE;3;SHV;Windfall deposit;MAIN;159
D68B23BE;4;FLT;Windfall deposit;MAIN;159
D69E5E90;1;QCC;Central Zone;MAIN;48
D69E5E90;2;QSF;Central Zone;MAIN;57
D6912F99;1;AUR;TPK Property;MAIN;48|50
D6912F99;2;QSF;TPK Property;MAIN;49|50
D6912F99;3;SHV;TPK Property;MAIN;50
D6A0B810;1;QSF;Kirazlı;MAIN;25|30
D6A0B810;2;ALS;Kirazlı;MAIN;25
D6C8F623;1;QSF;Pridolinny;MAIN;61
D6AB9B93;1;QCC;San Miguel project;MAIN;38|39
D6AB9B93;2;QSF;San Miguel project;MAIN;38|47|53
D6AB9B93;3;MUL;San Miguel project;MAIN;38|40
D6D47EEC;1;QCC;Hercules Gold Project;MAIN;62|68
D6D47EEC;2;QAD;Hercules Gold Project;MAIN;67|68
D7177E31;1;FLT;Simkar;MAIN;26
D7177E31;2;EXT;Simkar;MAIN;26
D7177E31;3;QSF;Simkar;MAIN;25|27|28|30
D7177E31;4;QCC;Simkar;MAIN;30
D7177E31;5;SHV;Simkar;MAIN;31
D7623AB3;1;QCC;Fuller;MAIN;54
D7623AB3;2;QTU;Fuller;MAIN;54
D731B1E4;1;AUR;Björkdal;MAIN;71
D731B1E4;2;QSF;Björkdal;MAIN;71
D79F83CE;1;QSF;Gupo;MAIN;39
D785404A;1;QSF;Kora Consolidated-Irumafimpa;MAIN;36|42
D785404A;2;TLD;Kora Consolidated-Irumafimpa;MAIN;35|42
D7690ABF;1;QAD;Cahuilla;MAIN;41
D7690ABF;2;QCC;Cahuilla;MAIN;41|44
D8294495;1;SKV;Redline Deposit;MAIN;48
D8294495;2;QCC;Redline Deposit;MAIN;48
D7F8D242;1;ALS;Guanaco;MAIN;84|111
D82D8BE8;1;QSF;Ilovitza;MAIN;40|43
D868FD23;1;QCC;Springpole;MAIN;63
D868FD23;2;QAD;Springpole;MAIN;63
D87722AD;1;QSF;La Dama de Oro;MAIN;26
D87C0C85;1;QSF;Cameron Gold Deposit;MAIN;52|53|54
D87C0C85;2;QCC;Cameron Gold Deposit;MAIN;52|55
D8AC7AE2;1;MUL;Henty;MAIN;33
D8FB1E06;1;QAD;Talapoosa;MAIN;59
D8FB1E06;2;QSF;Talapoosa;MAIN;59
D8FB1E06;3;AUR;Talapoosa;MAIN;59
D9087A3F;1;QSF;Shahumyan;MAIN;74
D9087A3F;2;AUR;Shahumyan;MAIN;74
D9087A3F;3;QCC;Shahumyan;MAIN;74|75
D9087A3F;4;EXT;Shahumyan;MAIN;74|78
D8FF5BCB;1;MGV;Los Filos Mine Complex;MAIN;104
D8FF5BCB;2;QSF;Los Filos Mine Complex;MAIN;104
D8FF5BCB;3;QCC;Los Filos Mine Complex;MAIN;104
D96909B0;1;SHV;Fenix Gold Project;MAIN;59|61|63
D96909B0;2;QSF;Fenix Gold Project;MAIN;61|63
D96909B0;3;MGV;Fenix Gold Project;MAIN;59
D96673C2;1;QAD;Engineer Gold Mine;MAIN;32
D96673C2;2;QCC;Engineer Gold Mine;MAIN;32|36|40
D96673C2;3;EXT;Engineer Gold Mine;MAIN;36
D96673C2;4;SHV;Engineer Gold Mine;MAIN;36
D9BE577A;1;AUR;Río Coco Property;MAIN;15
D9CFD9EB;1;AUR;A-1 Zone;MAIN;29
D97AB18A;1;QCC;Augmitto;MAIN;44|48|50
D97AB18A;2;QTU;Augmitto;MAIN;50
D9D88B73;1;QSF;Segovia;MAIN;64
D9D88B73;2;FLT;Segovia;MAIN;65
D9F145C8;1;QCC;Klaza vein system;MAIN;63|64
D9F145C8;2;QSF;Klaza vein system;MAIN;63
D9E84BE5;1;QAD;Sleeper;MAIN;49
D9E84BE5;2;MUL;Sleeper;MAIN;41
D9E84BE5;3;FLT;Sleeper;MAIN;48
DA19D90C;1;SKV;Skarn Ridge Zone;MAIN;35|50|51
DA19D90C;2;QCC;Skarn Ridge Zone;MAIN;51
DA3221A7;1;QAD;Rodeo;MAIN;36|37
DA3221A7;2;QSF;Rodeo;MAIN;39
DA3221A7;3;AUR;Rodeo;MAIN;37|40
DA3221A7;4;SUV;Rodeo;MAIN;40
DA9728F8;1;QAD;San Andrés Mine;MAIN;67|70
DAAE63A6;1;QAD;Sleeper;MAIN;39
DB0BB4BA;1;QSF;British King;MAIN;44
DB0E0FB7;1;QSF;Golden Chest;MAIN;40|42
DAD14B11;1;QSF;Atlanta;MAIN;41|43
DB15712C;1;QSF;Volcan;MAIN;69
DB190767;1;QSF;Danglay;MAIN;43
DB190767;2;PMV;Danglay;MAIN;43|44
DB190767;3;MUL;Danglay;MAIN;43
DB589451;1;QSF;Cabaçal;MAIN;119|120|122
DB589451;2;SHV;Cabaçal;MAIN;119|124
DC4C479A;1;QSF;La Cumbre;MAIN;26|31
DC569CD7;1;QSF;Bear Claims;MAIN;28
DC7FA1E9;1;QCC;Galleon prospect;MAIN;21
DC8A7FC2;1;QSF;Turquoise Canyon;MAIN;25
DCD052B1;1;QSF;Johnson Tract Deposit;MAIN;47
DC99BC43;1;QCC;Remedios Project;MAIN;61
DCEFB343;1;QAD;Eastside;MAIN;30
DCEFB343;2;AUR;Eastside;MAIN;29
DD14C570;1;QSF;Exploits zone;MAIN;29
DD20ECED;1;AUR;Pinion;MAIN;51|71
DD4EC195;1;QSF;Lavington main gold zone;MAIN;33|34
DD867EF6;1;QSF;Eureka Target;MAIN;55|56
DD867EF6;2;SHV;Eureka Target;MAIN;56
DD867EF6;3;EXT;Eureka Target;MAIN;56
DDC51EC1;1;QSF;Rolling Pond hydrothermal system;MAIN;25|28
DDC51EC1;2;QCC;Rolling Pond hydrothermal system;MAIN;25|26
DDD0F37C;1;SHV;Augusta;MAIN;7|61
DDD0F37C;2;QSF;Augusta;MAIN;7|61
DDDDFF54;1;QSF;Loon prospect;MAIN;20
DDF9C944;1;QAD;Hollister Mine;MAIN;55
DE140113;1;QSF;Hot Maden;MAIN;35|47|49|50
DE32F483;1;QSF;US Grant;MAIN;33|35
DE34A70A;1;QSF;Revenue Zone;MAIN;36
DE34A70A;2;QCC;Revenue Zone;MAIN;36
DE580744;1;QCC;Goodman Property;MAIN;22|23
DE580744;2;QSF;Goodman Property;MAIN;23
DE580744;3;AUR;Goodman Property;MAIN;33
DE604905;1;AUR;East Kolo Epithermal Target;MAIN;20
DE8B3C4B;1;QCC;Ted Vein;MAIN;15|18
DE867565;1;QSF;CMD Gold Mine;MAIN;43|44|45
DE867565;2;QCC;CMD Gold Mine;MAIN;44|45
DE9917B7;1;QSF;LPSE Deposit;MAIN;48
DE944A40;1;QAD;Castle Mountain;MAIN;83|84
DF321F1B;1;QAD;Ada Tepe;MAIN;69
DF321F1B;2;CAV;Ada Tepe;MAIN;70
DF77C953;1;QSF;Tablon;MAIN;52
DF6E72F3;1;FLT;Simkar;MAIN;26
DF6E72F3;2;EXT;Simkar;MAIN;26
DF6E72F3;3;QSF;Simkar;MAIN;25|27|28|30
DF6E72F3;4;QCC;Simkar;MAIN;28|30
DF6E72F3;5;SHV;Simkar;MAIN;31
DF9F97D9;1;QSF;CMD Gold Mine;MAIN;45
DF7B0A4D;1;QSF;La Cantera;MAIN;51|52|53
DF7B0A4D;2;QCC;La Cantera;MAIN;54
DF7B0A4D;3;SBV;La Cantera;MAIN;54
DFB6F352;1;QSF;Newton;MAIN;69|70
DFB6F352;2;QCC;Newton;MAIN;68|70
DFB6F352;3;CAV;Newton;MAIN;71
DFB81F36;1;QCC;Monument Bay;MAIN;44|50
DFB81F36;2;QSF;Monument Bay;MAIN;45|49
E031DB77;1;QCC;Tommy Vein;MAIN;31
DFF1E007;1;QSF;Margurete Property mineralization;MAIN;18|20
DFF1E007;2;QCC;Margurete Property mineralization;MAIN;20
DFEA31B8;1;QCC;Redline deposits;MAIN;48
DFE3F1C3;1;QAD;Bruner;MAIN;22|27|31
E0A077B6;1;AUR;Pinion;MAIN;50
E06F95D0;1;QSF;CMD Gold Mine;MAIN;37|38|39
E0FDDF9B;1;AUR;Amulsar;MAIN;74
E143998B;1;QCC;Çöpler;MAIN;55
E143998B;2;SHV;Çöpler;MAIN;52|54
E143998B;3;QSF;Çöpler;MAIN;52
E1811CB8;1;QAD;Cahuilla;MAIN;38
E1811CB8;2;MUL;Cahuilla;MAIN;39
E1811CB8;3;SHV;Cahuilla;MAIN;38|43
E1B27245;1;QCC;Mina Verde;MAIN;34
E1DB8A33;1;QCC;Gold Centre;MAIN;32|37
E1DB8A33;2;AUR;Gold Centre;MAIN;37|38|45
E2442B17;1;QCC;Anik Property;MAIN;32|34
E26094D6;1;QCC;Marmato;MAIN;44
E26094D6;2;QSF;Marmato;MAIN;44
E26094D6;3;TLD;Marmato;MAIN;44
E2756A0D;1;QCC;Relief Canyon;MAIN;74
E2756A0D;2;QAD;Relief Canyon;MAIN;77|79
E2756A0D;3;SHV;Relief Canyon;MAIN;78
E280B622;1;QAD;Grassy Mountain;MAIN;41
E285F475;3;QSF;Cangrejos;MAIN;60
E29A5471;1;QSF;La Arena Porphyry;MAIN;70|71
E2ABC432;1;QAD;El Peñón;MAIN;46
E29C6FAB;1;QAD;Jumbo Trend;MAIN;41|49|57
E2B30D82;1;AUR;Makapela;MAIN;25
E2B30D82;2;QSF;Makapela;MAIN;25
E2B21F79;1;QSF;Çöpler;MAIN;88
E2B21F79;2;CAV;Çöpler;MAIN;88
E2D54798;1;QFV;Atsutla Gold Project;MAIN;74
E2D54798;2;QCC;Atsutla Gold Project;MAIN;120
E2D54798;3;QSF;Atsutla Gold Project;MAIN;74|120
E2D54798;4;SHV;Atsutla Gold Project;MAIN;75|120
E327A851;1;QSF;Westwood;MAIN;117|118
E3282C7E;1;QCC;Grey Eagle;MAIN;40|55|56|59
E3282C7E;2;QAD;Grey Eagle;MAIN;40
E32DEE85;1;QAD;South Zone;MAIN;59
E34FD589;1;QCC;Yaoure Central;MAIN;49|55
E36E72E5;1;AUR;Bessell's Reward;MAIN;38
E361791E;1;QSF;Camino Rojo;MAIN;68
E361791E;2;QAD;Camino Rojo;MAIN;69
E3674AF8;1;QSF;San Roque Project;MAIN;41
E3FA4B10;1;QCC;Lac Burge;MAIN;18|21
E414FEF4;1;QSF;Zone 32;MAIN;59
E414FEF4;2;QCC;Zone 32;MAIN;59|62
E4434070;1;QSF;JT Deposit;MAIN;56
E41A8FCC;1;CAV;Grass Mountain;MAIN;27|30
E41A8FCC;2;QSF;Grass Mountain;MAIN;31
E41A8FCC;3;QCC;Grass Mountain;MAIN;32
E49DB9F5;1;QSF;Gold Drop-North Star vein;MAIN;26|29
E46374E2;1;QSF;Barsele Central;MAIN;55|57|58
E46374E2;2;QCC;Barsele Central;MAIN;55|57|58
E46374E2;3;MUL;Barsele Central;MAIN;58
E4B0FE4F;2;QSF;Kliyul Main Zone;MAIN;38
E4B0FE4F;3;MGV;Kliyul Main Zone;MAIN;37
E4B0FE4F;4;SKV;Kliyul Main Zone;MAIN;37
E4F9B916;1;QSF;South Uchi Property;MAIN;166|170
E4F9B916;2;QCC;South Uchi Property;MAIN;166|170
E503C8FB;1;QSF;Cristina;MAIN;30|33|34
E503C8FB;2;QAD;Cristina;MAIN;32|33
E503C8FB;3;QCC;Cristina;MAIN;36
E503C8FB;4;SKV;Cristina;MAIN;30
E50DA189;1;SKV;Lullwitz-Kaeppeli Vein System;MAIN;26
E5263F14;1;QSF;Batman Deposit;MAIN;86
E5263F14;2;QCC;Batman Deposit;MAIN;86
E50A3AA0;1;QSF;Skomac veins;MAIN;14
E50A3AA0;2;SHV;Skomac veins;MAIN;14
E52BB65D;1;SHV;Iron Butte Property;MAIN;45
E52BB65D;2;QSF;Iron Butte Property;MAIN;45
E52BB65D;3;AUR;Iron Butte Property;MAIN;45
E554895E;1;QSF;Fenelon Gold System;MAIN;88
E554895E;2;QCC;Fenelon Gold System;MAIN;88
E55BDD75;1;QCC;Bleka;MAIN;29|30|31
E55BDD75;2;QSF;Bleka;MAIN;31
E55BDD75;3;EXT;Bleka;MAIN;31
E53CE319;1;QCC;Douay;MAIN;38|44
E5D3B9B3;1;QSF;Galat Sufar South;MAIN;70|74
E595E195;1;QCC;Saganaga Property;MAIN;32
E595E195;2;QSF;Saganaga Property;MAIN;32|39
E595E195;3;AUR;Saganaga Property;MAIN;30|32
E6138919;1;QAD;Mercedes;MAIN;67|70|75
E6138919;2;QCC;Mercedes;MAIN;70|72|74|75|76
E6138919;3;MUL;Mercedes;MAIN;70|74|76
E6327985;1;QSF;Tepal;MAIN;52
E6327985;2;QCC;Tepal;MAIN;52
E6AD2FCF;1;QSF;NDZ;MAIN;34|35|37
E677AD84;1;QSF;Premier;MAIN;114|116
E677AD84;2;QCC;Premier;MAIN;115|116|117
E677AD84;3;MUL;Premier;MAIN;114
E6A450F4;1;QAD;Bruner;MAIN;42|44|52
E6A450F4;2;AUR;Bruner;MAIN;52
E6C29DFB;1;QCC;Santa Elena;MAIN;38
E6C29DFB;2;QAD;Santa Elena;MAIN;38|43
E709F8A5;1;TLD;Björkdal;MAIN;26
E6FD537C;1;QSF;Manguredjipa;MAIN;28|31
E6FD537C;2;QTU;Manguredjipa;MAIN;28
E786681C;1;QSF;Red Mountain;MAIN;58
E77C7DBB;1;QCC;Afric Zone;MAIN;36
E70A1105;1;QTU;Sigma-Lamaque;MAIN;86|92|102|110
E70A1105;2;SHV;Sigma-Lamaque;MAIN;89|92
E70A1105;3;EXT;Sigma-Lamaque;MAIN;89|93|94
E79B5BE7;1;QSF;Quesnel Gold 1;MAIN;23
E79B5BE7;2;QCC;Quesnel Gold 1;MAIN;23
E788DA1C;1;QAD;El Barqueño;MAIN;36
E802CD57;1;SKV;Rompas;MAIN;20|24|32
E83B4BB9;1;QCC;San Ramon;MAIN;32
E83B4BB9;2;QSF;San Ramon;MAIN;32
E87AEA7A;1;SHV;Main Zone;MAIN;39
E8495DDF;1;QAD;La India;MAIN;66
E8C7C57F;1;QSF;Yellow Pine;MAIN;117
E8C7C57F;2;QAD;Yellow Pine;MAIN;119
E8CB12C5;1;QSF;Jaclyn Main Zone;MAIN;101
E8DADB6E;1;AUR;South Mine Fault Zone;MAIN;43
E8E18DCD;1;QCC;San Rafael Vein;MAIN;35
E9138D94;1;QSF;Camp;MAIN;15|46
E9138D94;2;QCC;Camp;MAIN;14|15|46
E927B0F8;1;AUR;Turmalina Mine;MAIN;77|81
E9A7B564;1;QCC;QFP / Fishpot;MAIN;19|20|23
E9A7B564;2;MGV;QFP / Fishpot;MAIN;19|23
E9469B1F;1;AUR;Otter Property;MAIN;16
E9469B1F;2;QCC;Otter Property;MAIN;16
E960D5E4;1;QSF;Amulsar;MAIN;35|39
E9E903BD;1;QCC;Tuvatu;MAIN;46|51|57
E9E903BD;2;QSF;Tuvatu;MAIN;46|58
E9E903BD;3;TLD;Tuvatu;MAIN;46|58
E9E903BD;4;QAD;Tuvatu;MAIN;60
EA168503;1;QSF;Eagle Zone;MAIN;67
EA355FBF;1;QCC;Appleton Fault Zone (AFZ) Core;MAIN;72|75|92
EA355FBF;2;MUL;Appleton Fault Zone (AFZ) Core;MAIN;72
EA355FBF;3;SHV;Appleton Fault Zone (AFZ) Core;MAIN;92
EA355FBF;4;EXT;Appleton Fault Zone (AFZ) Core;MAIN;92
EABF7BF6;1;QSF;Riscos de Oro;MAIN;36
EABF7BF6;2;MUL;Riscos de Oro;MAIN;36
EAC2EC38;1;QCC;Ixtaca Zone;MAIN;56|66|68
EAC2EC38;2;MUL;Ixtaca Zone;MAIN;61
EB2C1D5F;1;QAD;Esperanza mine area;MAIN;56
EB2C1D5F;2;QSF;Esperanza mine area;MAIN;55
EB2C1D5F;3;MUL;Esperanza mine area;MAIN;55|56
EB3FCF02;1;QAD;Ben Hur Mine area;MAIN;44
EB283F46;1;QSF;Stibnite Gold Project;MAIN;109|111
EB283F46;2;QCC;Stibnite Gold Project;MAIN;111
EB283F46;3;SUV;Stibnite Gold Project;MAIN;111
