pdf_hash;survey_id;survey_class;geophysics_type;target_name;target_role;evidence_pages
BE6A3F20;1;GPH;GMAG;Zandkopsdrift;MAIN;45
BE6A3F20;2;GPH;RAD;Zandkopsdrift;MAIN;45
BE6A3F20;3;GPH;WLOG;Zandkopsdrift;MAIN;48
BE786849;1;GPH;GRV;Lemarchant Deposit;MAIN;46
BE786849;3;GPH;EM;Lemarchant Deposit;MAIN;43|46|47|48|51
BE786849;4;GPH;GMAG;Lemarchant Deposit;MAIN;47|48
BECB5781;1;GPH;EM;Johnny Lee;MAIN;131
BECB5781;2;GPH;AMAG;Johnny Lee;MAIN;131
BECB5781;3;GPH;GMAG;Johnny Lee;MAIN;131
BEE04A3E;1;GPH;GMAG;Whabouchi;MAIN;28
BEE04A3E;2;GPH;AMAG;Whabouchi;MAIN;28
BF1048CD;1;GPH;AMAG;Gogota;MAIN;35
BF1048CD;2;GPH;RAD;Gogota;MAIN;35
BF0E3A89;1;GPH;IP;Alaskite Zone;MAIN;42
BF0E3A89;2;GPH;GMAG;Alaskite Zone;MAIN;42
BF3721F2;1;GPH;SES;Leduc Formation Aquifer;MAIN;84
BF1E1EA7;1;GPH;VLF;El Sol;MAIN;54
BF1E1EA7;2;GPH;GMAG;El Sol;MAIN;54|55
BF5173BF;1;GPH;AMAG;Samapleu Deposits;MAIN;48|67
BF5173BF;2;GPH;RAD;Samapleu Deposits;MAIN;48|67
BF5173BF;3;GPH;EM;Samapleu Deposits;MAIN;48|67
BF5173BF;4;GPH;GMAG;Samapleu Deposits;MAIN;48|67
BF5173BF;5;GPH;IP;Samapleu Deposits;MAIN;67
BF59F6E2;1;GPH;EM;Santa Rita;MAIN;34
BF59F6E2;2;GPH;IP;Santa Rita;MAIN;34
BF59F6E2;3;GPH;GPR;Santa Rita;MAIN;34
BF59F6E2;4;GPH;GMAG;Santa Rita;MAIN;34
BF59F6E2;5;GPH;GRV;Santa Rita;MAIN;34
BF6CD2D6;1;GPH;AMAG;Duval showings;MAIN;42|45
BF6CD2D6;2;GPH;EM;Duval showings;MAIN;42|45
BF683D6E;1;GPH;GMAG;Kombat Mine;MAIN;78
BF683D6E;2;GPH;AMAG;Kombat Mine;MAIN;78
BF683D6E;3;GPH;IP;Kombat Mine;MAIN;78
BF683D6E;4;GPH;SES;Kombat Mine;MAIN;78
BF93360F;1;GPH;AMAG;Troitsa Porphyry System;MAIN;74|75|76
BF93360F;2;GPH;IP;Troitsa Porphyry System;MAIN;116
BF94A0F5;1;GPH;UNS;Los Santos;MAIN;27
BF99692D;1;GPH;EM;Pardoe Lake Project Target;MAIN;11
BFD82B32;1;GPH;AMAG;Nakina Li Property;MAIN;37
BFA83362;1;GPH;IP;Southeast Zone;MAIN;34|42|43
BFA83362;2;GPH;GMAG;Southeast Zone;MAIN;46
BFA83362;3;GPH;AMAG;Southeast Zone;MAIN;48
BFA83362;4;GPH;RAD;Southeast Zone;MAIN;48
BFA83362;5;GPH;GRV;Southeast Zone;MAIN;48
BFFB8D43;1;GPH;AMAG;Jericho kimberlite;MAIN;46
BFFB8D43;2;GPH;EM;Jericho kimberlite;MAIN;46
BFFB8D43;3;GPH;VLF;Jericho kimberlite;MAIN;46
BFFB8D43;4;GPH;UNS;Jericho kimberlite;MAIN;46
BFFB8D43;5;GPH;GMAG;Jericho kimberlite;MAIN;46
BFFB8D43;6;GPH;GRV;Jericho kimberlite;MAIN;46
BFDCAD7E;1;GPH;AMAG;Bégin-Lamarche;MAIN;74
C0006A8D;1;GPH;AMAG;Sunlight property;MAIN;12|14
BFDEF3A2;1;GPH;IP;Mt Elliott;MAIN;45
BFDEF3A2;2;GPH;EM;Mt Elliott;MAIN;45
BFDEF3A2;3;GPH;RAD;Mt Elliott;MAIN;45
BFDEF3A2;4;GPH;GMAG;Mt Elliott;MAIN;45
BFDEF3A2;6;GPH;GRV;Mt Elliott;MAIN;45
BFF9F88B;1;GPH;GMAG;Madrugador;MAIN;79
C0439E41;1;GPH;RES;Chvaletice Manganese Project;MAIN;95
C0439E41;2;GPH;SES;Chvaletice Manganese Project;MAIN;95|97
C026F4B9;1;GPH;GMAG;Cranberry Creek Property;MAIN;104
C026F4B9;2;GPH;VLF;Cranberry Creek Property;MAIN;104|108
C026F4B9;3;GPH;AMAG;Cranberry Creek Property;MAIN;108
C013495A;1;GPH;RES;Mestena Grande Project;MAIN;37
C08370EE;1;GPH;EM;Limonite Creek;MAIN;10|16
C08370EE;2;GPH;IP;Limonite Creek;MAIN;15
C08370EE;3;GPH;AMAG;Limonite Creek;MAIN;16
C08370EE;4;GPH;VLF;Limonite Creek;MAIN;16
C01BA81E;1;GPH;UNS;Nahmint Property Skarns;MAIN;16
C01BA81E;2;GPH;AMAG;Nahmint Property Skarns;MAIN;16|28|29
C01BA81E;3;GPH;EM;Nahmint Property Skarns;MAIN;16
C01BA81E;4;GPH;RAD;Nahmint Property Skarns;MAIN;16
C01BA81E;5;GPH;GMAG;Nahmint Property Skarns;MAIN;25
C0911B2A;1;GPH;RAD;DASA;MAIN;49
C0BFF6AB;1;GPH;EM;Roncevaux quartz vein;MAIN;36
C0BFF6AB;2;GPH;GMAG;Roncevaux quartz vein;MAIN;36
C0BFF6AB;3;GPH;RES;Roncevaux quartz vein;MAIN;36
C0B1E854;1;GPH;AMAG;Manicouagan-Ouest Graphitic Corridor;MAIN;54
C0B1E854;2;GPH;EM;Manicouagan-Ouest Graphitic Corridor;MAIN;54|56
C0B1E854;3;GPH;VLF;Manicouagan-Ouest Graphitic Corridor;MAIN;54
C0B1E854;5;GPH;GMAG;Manicouagan-Ouest Graphitic Corridor;MAIN;56
C0ECFE17;1;GPH;EM;Kokanee;MAIN;19|25
C0E52C38;1;GPH;UNS;Valencia;MAIN;58
C0E52C38;2;GPH;RAD;Valencia;MAIN;58
C0DF1A16;1;GPH;EM;Bornite;MAIN;56|65
C0DF1A16;2;GPH;AMAG;Bornite;MAIN;56|65
C0DF1A16;3;GPH;RAD;Bornite;MAIN;56
C0DF1A16;4;GPH;IP;Bornite;MAIN;59
C0DF1A16;5;GPH;MT;Bornite;MAIN;59
C0DF1A16;6;GPH;GRV;Bornite;MAIN;62
C0DF1A16;7;GPH;SES;Bornite;MAIN;63
C10D00E0;1;GPH;AMAG;Eagle's Nest;MAIN;44|45|46
C10D00E0;2;GPH;EM;Eagle's Nest;MAIN;44|45|46|47|48|50
C10D00E0;6;GPH;GRV;Eagle's Nest;MAIN;44|45|47|48
C10D00E0;9;GPH;VLF;Eagle's Nest;MAIN;46|48
C10D00E0;10;GPH;GMAG;Eagle's Nest;MAIN;46|47|48
C10D00E0;18;GPH;IP;Eagle's Nest;MAIN;49
C11623C0;1;GPH;SES;Danakhil Potash Deposit;MAIN;79|80
C11623C0;2;GPH;EM;Danakhil Potash Deposit;MAIN;80
C11411DF;3;GPH;IP;Filo del Sol;MAIN;132|133|134
C11411DF;4;GPH;MT;Filo del Sol;MAIN;133|134
C11411DF;5;GPH;AMAG;Filo del Sol;MAIN;132|133
C11411DF;6;GPH;EM;Filo del Sol;MAIN;133
C1365C9A;1;GPH;SWIR;Tilemsi Valley;MAIN;16
C1353778;1;GPH;UNS;Salobo;MAIN;56
C14B7F90;1;GPH;AMAG;G and H Quartzite Units;MAIN;42
C14B7F90;2;GPH;VLF;G and H Quartzite Units;MAIN;42|43
C1393F7C;1;GPH;IP;Dick Creek;MAIN;45|46
C1393F7C;2;GPH;GMAG;Dick Creek;MAIN;45|46
C15BA3DE;1;GPH;EM;Bobby's Pond deposit;MAIN;41|47|49
C15BA3DE;2;GPH;IP;Bobby's Pond deposit;MAIN;47
C15BA3DE;3;GPH;GMAG;Bobby's Pond deposit;MAIN;47
C16B2DFE;1;GPH;WLOG;Somerset-Cambria Coal Complex;MAIN;42
C18A94C1;1;GPH;GRV;Arrow deposit;MAIN;41
C18A94C1;2;GPH;RES;Arrow deposit;MAIN;41
C18A94C1;3;GPH;AMAG;Arrow deposit;MAIN;42
C18A94C1;4;GPH;RAD;Arrow deposit;MAIN;42|43
C18A94C1;5;GPH;VLF;Arrow deposit;MAIN;42
C18A94C1;6;GPH;EM;Arrow deposit;MAIN;42
C1A3BFDB;1;GPH;AMAG;Nkout;MAIN;16|44|52|53|55
C1A3BFDB;2;GPH;GRV;Nkout;MAIN;53
C1B75267;1;GPH;AMAG;Carrizalillo Hill;MAIN;39|47
C1B75267;2;GPH;GRV;Carrizalillo Hill;MAIN;39|47
C1D15D1C;1;GPH;EM;Nokomis Deposit;MAIN;39
C1B7DE96;1;GPH;AMAG;Altar;MAIN;72
C1B7DE96;2;GPH;GMAG;Altar;MAIN;72|76|78
C1B7DE96;3;GPH;IP;Altar;MAIN;72|73|74|75
C1B7DE96;4;GPH;MALM;Altar;MAIN;73
C1B7DE96;5;GPH;MT;Altar;MAIN;74|75|79
C1CD099E;1;GPH;AMAG;Wolfram Camp;MAIN;76
C1CD099E;2;GPH;RAD;Wolfram Camp;MAIN;76
C1E6C689;1;GPH;RAD;Sheep Mountain Project;MAIN;37
C1E6C689;2;GPH;AMAG;Sheep Mountain Project;MAIN;37
C1E6C689;3;GPH;GRV;Sheep Mountain Project;MAIN;37
C1D2CB96;1;GPH;RAD;North Canning Deposit;MAIN;32
C1D2CB96;2;GPH;UNS;North Canning Deposit;MAIN;32
C1D2CB96;3;GPH;IP;North Canning Deposit;MAIN;32
C1D2CB96;4;GPH;RES;North Canning Deposit;MAIN;32
C1D2CB96;5;GPH;EM;North Canning Deposit;MAIN;32
C1D2CB96;6;GPH;SP;North Canning Deposit;MAIN;32
C1D2CB96;7;GPH;GMAG;North Canning Deposit;MAIN;32
C1D2CB96;8;GPH;VLF;North Canning Deposit;MAIN;32
C1E73929;1;GPH;AMAG;Lake Giles BIF;MAIN;27|30
C223B2DD;1;GPH;AMAG;Lemare;MAIN;23
C223B2DD;2;GPH;EM;Lemare;MAIN;23
C1EC8250;5;GPH;SWIR;Berenguela;MAIN;120
C2290B1B;1;GPH;SES;LANXESS Li-Brine;MAIN;72
C2290B1B;2;GPH;WLOG;LANXESS Li-Brine;MAIN;68|71
C23D14BF;1;GPH;AMAG;Grootfontein Mafic Body;MAIN;34
C223C5CA;1;GPH;AMAG;Mount Polley;MAIN;40|52
C223C5CA;2;GPH;GMAG;Mount Polley;MAIN;40
C223C5CA;3;GPH;SES;Mount Polley;MAIN;27|40
C223C5CA;4;GPH;IP;Mount Polley;MAIN;27|40
C223C5CA;5;GPH;VLF;Mount Polley;MAIN;40
C223C5CA;6;GPH;RAD;Mount Polley;MAIN;52
C22890AD;1;GPH;UNS;Mantos Blancos;MAIN;60|61
C23060D8;1;GPH;AMAG;Nemegosenda Lake Complex;MAIN;53|59
C23060D8;2;GPH;SES;Nemegosenda Lake Complex;MAIN;53
C23060D8;3;GPH;RAD;Nemegosenda Lake Complex;MAIN;59
C2445EB5;1;GPH;AMAG;Dibwe East;MAIN;58
C2445EB5;2;GPH;RAD;Dibwe East;MAIN;58
C2A9F5B4;1;GPH;SES;Sekayu Block CBM;MAIN;14
C26E5884;1;GPH;AMAG;C-Zone;MAIN;82
C26E5884;2;GPH;GMAG;C-Zone;MAIN;82|86|87|88|90
C26E5884;3;GPH;UNS;C-Zone;MAIN;76
C25473DB;1;GPH;EM;ABM;MAIN;57|76|77
C25473DB;2;GPH;GRV;ABM;MAIN;76|77
C25473DB;3;GPH;GMAG;ABM;MAIN;76
C2A099EF;1;GPH;GMAG;Gulçari A;MAIN;100|101
C2A099EF;2;GPH;IP;Gulçari A;MAIN;100|101|102
C2A099EF;3;GPH;VLF;Gulçari A;MAIN;101
C2AE9363;1;GPH;RAD;Blair Property;MAIN;51
C2AE9363;2;GPH;RES;Blair Property;MAIN;51
C2C17071;1;GPH;RAD;Falchani Project;MAIN;22
C2D5E0DF;1;GPH;GMAG;Tan Chaffao;MAIN;32|33
C2D5E0DF;2;GPH;RES;Tan Chaffao;MAIN;32
C2D5E0DF;3;GPH;SP;Tan Chaffao;MAIN;32
C2D5E0DF;4;GPH;GRV;Tan Chaffao;MAIN;32
C2F2295E;1;GPH;IP;Mandamah;MAIN;37
C2F2295E;2;GPH;UNS;Mandamah;MAIN;37
C3069997;1;GPH;IP;Main Zone;MAIN;85
C3069997;2;GPH;UNS;Main Zone;MAIN;86
C3219A77;1;GPH;AMAG;Nithi Mountain;MAIN;25
C3219A77;2;GPH;EM;Nithi Mountain;MAIN;25
C3219A77;4;GPH;RAD;Nithi Mountain;MAIN;25
C336AE70;1;GPH;GMAG;Braúna 03;MAIN;99
C34117CD;1;GPH;MT;Berg;MAIN;88|97
C34117CD;2;GPH;AMAG;Berg;MAIN;95|97
C34117CD;3;GPH;EM;Berg;MAIN;89|95
C378192C;1;GPH;AMAG;Merry Widow;MAIN;44|53
C378192C;3;GPH;EM;Merry Widow;MAIN;53
C3763DD5;1;GPH;AMAG;CV5 Spodumene Pegmatite;MAIN;103
C3763DD5;5;GPH;IP;CV5 Spodumene Pegmatite;MAIN;106
C392C3B9;3;GPH;SWIR;Tarkint Est;MAIN;30
C38C790A;1;GPH;EM;Lake Giles Magnetite Project;MAIN;44
C38C790A;2;GPH;GRV;Lake Giles Magnetite Project;MAIN;44
C38C790A;3;GPH;GMAG;Lake Giles Magnetite Project;MAIN;44
C38C790A;4;GPH;AMAG;Lake Giles Magnetite Project;MAIN;44
C38517B4;1;GPH;GRV;LS;MAIN;80|81|82
C38517B4;2;GPH;IP;LS;MAIN;80|81|82|83|84|86|88|89
C38517B4;3;GPH;MALM;LS;MAIN;81
C3A09342;1;GPH;AMAG;Lazy Edward Bay;MAIN;58
C37DC4C9;1;GPH;GMAG;Dino;MAIN;41|73
C37DC4C9;2;GPH;IP;Dino;MAIN;64|65
C3AEFA03;1;GPH;EM;Black Thor;MAIN;34
C3AEFA03;2;GPH;AMAG;Black Thor;MAIN;34
C3AEFA03;3;GPH;VLF;Black Thor;MAIN;34
C3AEFA03;4;GPH;GMAG;Black Thor;MAIN;34
C3AEFA03;5;GPH;UNS;Black Thor;MAIN;34
C3AEFA03;6;GPH;GRV;Black Thor;MAIN;34
C3F0A405;1;GPH;EM;Lainejaur;MAIN;37
C3F0A405;2;GPH;UNS;Lainejaur;MAIN;30
C3B5713F;1;GPH;AMAG;Shag;MAIN;18
C3B5713F;2;GPH;IP;Shag;MAIN;34
C3B5713F;3;GPH;VLF;Shag;MAIN;34
C3ED2695;1;GPH;GMAG;Copper Hills prospect;MAIN;32
C3ED2695;3;GPH;IP;Copper Hills prospect;MAIN;35
C3F260F5;1;GPH;SES;Salar de Diablillos;MAIN;66
C3CD26B9;1;GPH;EM;Anne, Kianna and Colette Deposits;MAIN;84|85
C3CD26B9;2;GPH;AMAG;Anne, Kianna and Colette Deposits;MAIN;84
C3CD26B9;3;GPH;GRV;Anne, Kianna and Colette Deposits;MAIN;84
C3CD26B9;4;GPH;RES;Anne, Kianna and Colette Deposits;MAIN;84
C3CD26B9;5;GPH;MT;Anne, Kianna and Colette Deposits;MAIN;85
C42ED48B;1;GPH;EM;Marg Deposit;MAIN;40
C42ED48B;2;GPH;GMAG;Marg Deposit;MAIN;40
C42ED48B;3;GPH;AMAG;Marg Deposit;MAIN;40
C4079448;1;GPH;EM;Miller;MAIN;61|62|63|64
C4079448;2;GPH;IP;Miller;MAIN;61|66
C4079448;3;GPH;AMAG;Miller;MAIN;61
C438AFBC;1;GPH;AMAG;Smith Cobalt Project;MAIN;82
C438AFBC;2;GPH;VLF;Smith Cobalt Project;MAIN;82
C438AFBC;3;GPH;IP;Smith Cobalt Project;MAIN;84
C438AFBC;4;GPH;SES;Smith Cobalt Project;MAIN;91
C4AD2B2D;2;GPH;RAD;Eco Ridge;MAIN;88|89
C44BD352;1;GPH;IP;Schaft Creek;MAIN;87|89|90
C44BD352;2;GPH;GMAG;Schaft Creek;MAIN;87|89
C44BD352;5;GPH;MT;Schaft Creek;MAIN;87|90
C44BD352;6;GPH;AMAG;Schaft Creek;MAIN;87|90
C44BD352;7;GPH;RES;Schaft Creek;MAIN;89
C4C70E31;1;GPH;IP;Seel deposit;MAIN;23|44|45|49|50|51|52|54
C4C70E31;2;GPH;GMAG;Seel deposit;MAIN;23|44|49|50|51|54|58
C4C70E31;3;GPH;AMAG;Seel deposit;MAIN;54
C4C70E31;4;GPH;RAD;Seel deposit;MAIN;54
C502B1E9;1;GPH;RES;NNLP Lithium Deposit;MAIN;79|80
C502B1E9;2;GPH;EM;NNLP Lithium Deposit;MAIN;79
C52BE170;1;GPH;AMAG;Thompson Knolls;MAIN;36|48
C52BE170;2;GPH;GMAG;Thompson Knolls;MAIN;50|51|53|54
C52BE170;3;GPH;IP;Thompson Knolls;MAIN;50|52|53|59
C52BE170;5;GPH;GRV;Thompson Knolls;MAIN;56|57
C53AE04B;1;GPH;GMAG;Longshot Ridge;MAIN;23|24
C53AE04B;2;GPH;IP;Longshot Ridge;MAIN;24
C53E01D9;3;GPH;GMAG;Lac Knife;MAIN;74
C53E01D9;4;GPH;EM;Lac Knife;MAIN;74
C56C6E6E;1;GPH;UNS;Camp showing;MAIN;42
C5433EA5;1;GPH;IP;Eldorado;MAIN;53|54
C5433EA5;2;GPH;GMAG;Eldorado;MAIN;53|54
C5433EA5;3;GPH;AMAG;Eldorado;MAIN;54
C5BEF8F2;1;GPH;AMAG;Greenbushes pegmatite;MAIN;28
C5BEF8F2;2;GPH;RAD;Greenbushes pegmatite;MAIN;28
C60CA950;1;GPH;EM;Mousseau West;MAIN;43|48|49
C60CA950;2;GPH;MALM;Mousseau West;MAIN;43
C63B1254;1;GPH;UNS;Yandera;MAIN;51
C63B1254;2;GPH;IP;Yandera;MAIN;51
C63B1254;3;GPH;AMAG;Yandera;MAIN;54
C63B1254;4;GPH;RAD;Yandera;MAIN;54
C63B5093;1;GPH;EM;Kay Deposit;MAIN;57
C63B5093;2;GPH;GRV;Kay Deposit;MAIN;57|62
C6466AEF;1;GPH;AMAG;Alpala;MAIN;48|49
C6466AEF;2;GPH;RAD;Alpala;MAIN;49
C6466AEF;3;GPH;IP;Alpala;MAIN;48
C6466AEF;5;GPH;SWIR;Alpala;MAIN;49
C648E7FF;1;GPH;SES;Holbrook Basin Potash Deposit;MAIN;40|42
C64F936F;1;GPH;GMAG;Nickel Project;MAIN;30
C64F936F;2;GPH;IP;Nickel Project;MAIN;30
C64F936F;3;GPH;AMAG;Nickel Project;MAIN;30
C64F936F;4;GPH;EM;Nickel Project;MAIN;30
C64F936F;5;GPH;GRV;Nickel Project;MAIN;30
C65A2A94;1;GPH;MT;Smith Creek;MAIN;48|49|50|51|55|56|57|58
C65A2A94;2;GPH;GRV;Smith Creek;MAIN;51|52
C65A2A94;3;GPH;AMAG;Smith Creek;MAIN;51|53
C64D7DEF;1;GPH;GMAG;Berg Deposit;MAIN;20
C6557254;1;GPH;EM;Coosa;MAIN;59
C6557254;2;GPH;AMAG;Coosa;MAIN;59
C6557254;3;GPH;RAD;Coosa;MAIN;59
C68A0828;1;GPH;SES;Vanscoy Potash Operations;MAIN;30|35
C67C3D88;1;GPH;EM;Mahab 4;MAIN;55|63
C67C3D88;2;GPH;AMAG;Mahab 4;MAIN;55
C68C55E0;1;GPH;AMAG;Coal Creek;MAIN;16
C68C55E0;2;GPH;RES;Coal Creek;MAIN;16
C68C55E0;3;GPH;EM;Coal Creek;MAIN;16
C65DF537;1;GPH;RAD;Double S;MAIN;36|43|44
C69ECD04;1;GPH;SES;Kola;MAIN;37|56
C6B033ED;1;GPH;AMAG;Rose;MAIN;78
C6B4D9BE;1;GPH;GRV;Battery Hill;MAIN;40
C6B4D9BE;2;GPH;GMAG;Battery Hill;MAIN;40
C6D4EC24;1;GPH;SES;Cory;MAIN;27
C6C4469E;1;GPH;IP;Cotabambas Deposit;MAIN;67|69|71
C6C4469E;2;GPH;GMAG;Cotabambas Deposit;MAIN;67|69|71
C6C4469E;3;GPH;RES;Cotabambas Deposit;MAIN;69|71
C6C4469E;4;GPH;SP;Cotabambas Deposit;MAIN;69|71
C6C4469E;5;GPH;GRV;Cotabambas Deposit;MAIN;71
C6F785E2;1;GPH;EM;Diavik Kimberlite Pipes;MAIN;36
C6F785E2;2;GPH;GMAG;Diavik Kimberlite Pipes;MAIN;36
C6F785E2;3;GPH;GRV;Diavik Kimberlite Pipes;MAIN;36
C6F785E2;4;GPH;AMAG;Diavik Kimberlite Pipes;MAIN;31|36
C707C46C;1;GPH;AMAG;Hervieux deposits;MAIN;31|33
C707C46C;2;GPH;VLF;Hervieux deposits;MAIN;31|33
C707C46C;3;GPH;RAD;Hervieux deposits;MAIN;31|33
C6EC79AC;1;GPH;EM;Gahcho Kué;MAIN;65|66
C6EC79AC;2;GPH;AMAG;Gahcho Kué;MAIN;65
C6EC79AC;3;GPH;GRV;Gahcho Kué;MAIN;60|66
C71992FB;1;GPH;RAD;Ingiin-Nars deposit;MAIN;11|12
C71992FB;2;GPH;RAD;Baga Tariach prospect;MAIN;11|12
C71992FB;4;GPH;RES;Ingiin-Nars deposit;MAIN;11
C71B84ED;1;GPH;GMAG;Mala Noche Vein System;MAIN;78
C71B84ED;2;GPH;AMAG;Mala Noche Vein System;MAIN;78|79
C71B84ED;3;GPH;MT;Mala Noche Vein System;MAIN;79
C71B84ED;4;GPH;IP;Mala Noche Vein System;MAIN;79
C729B37B;3;GPH;AMAG;Arcas porphyry;MAIN;45
C729B37B;4;GPH;GMAG;Arcas porphyry;MAIN;45|48
C7611D7E;1;GPH;EM;Thor Property;MAIN;75
C73D1327;1;GPH;AMAG;McFaulds North Property;MAIN;31
C73D1327;2;GPH;GRV;McFaulds North Property;MAIN;31
C7443EAF;1;GPH;RAD;Cebolleta;MAIN;90|91|95|96|97|98|102
C7443EAF;2;GPH;IP;Cebolleta;MAIN;90|93|99|100|101
C7443EAF;3;GPH;RES;Cebolleta;MAIN;90|93|99|100|101
C7756E56;1;GPH;SES;UG2 Chromitite;MAIN;35
C7756E56;2;GPH;AMAG;UG2 Chromitite;MAIN;36|37|38
C799EC82;1;GPH;IP;Gate Zone;MAIN;90
C799EC82;2;GPH;MT;Gate Zone;MAIN;90
C799EC82;3;GPH;EM;Gate Zone;MAIN;94
C799EC82;4;GPH;AMAG;Gate Zone;MAIN;94
C77D1A5E;1;GPH;EM;Tulks Hill deposit;MAIN;46
C77D1A5E;2;GPH;AMAG;Tulks Hill deposit;MAIN;46|47
C77D1A5E;3;GPH;GRV;Tulks Hill deposit;MAIN;47
C77D1A5E;4;GPH;IP;Tulks Hill deposit;MAIN;40
C7B058A2;1;GPH;SES;Gas Hills;MAIN;44
C7B058A2;2;GPH;RAD;Gas Hills;MAIN;55
C7D1D0B6;1;GPH;VLF;No. 1 Zone;MAIN;32
C7D1D0B6;2;GPH;GMAG;No. 1 Zone;MAIN;32
C7D1D0B6;3;GPH;AMAG;No. 1 Zone;MAIN;32
C7D1D0B6;4;GPH;RAD;No. 1 Zone;MAIN;32
C7D1D0B6;5;GPH;IP;No. 1 Zone;MAIN;32
C7F963B7;1;GPH;GRV;Paul Bay Zone;MAIN;6
C7F963B7;2;GPH;EM;Paul Bay Zone;MAIN;6|54|59
C7F963B7;3;GPH;AMAG;Paul Bay Zone;MAIN;6
C7F963B7;4;GPH;RES;Paul Bay Zone;MAIN;54
C8344974;1;GPH;AMAG;Sask Craton Property;MAIN;38|39
C848BFA8;1;GPH;AMAG;Bashaw District;MAIN;86
C848BFA8;2;GPH;GRV;Bashaw District;MAIN;86
C848BFA8;3;GPH;SES;Bashaw District;MAIN;90
C8464254;1;GPH;EM;A Plug;MAIN;46
C8464254;3;GPH;GMAG;A Plug;MAIN;46
C85702B6;1;GPH;EM;Palmer Deposit;MAIN;89
C85702B6;2;GPH;SES;Palmer Deposit;MAIN;89|99
C85702B6;3;GPH;MT;Palmer Deposit;MAIN;89
C85702B6;4;GPH;AMAG;Palmer Deposit;MAIN;95
C856A809;1;GPH;IP;Haib;MAIN;96
C856A809;2;GPH;MT;Haib;MAIN;96
C856A809;4;GPH;AMAG;Haib;MAIN;98
C856A809;5;GPH;RAD;Haib;MAIN;98
C85C7F5C;1;GPH;RAD;Gas Hills Deposits;MAIN;59
C85C7F5C;2;GPH;WLOG;Gas Hills Deposits;MAIN;59
C87E684D;1;GPH;AMAG;Copper Mountain;MAIN;24
C880400A;1;GPH;GMAG;Magistral Deposits;MAIN;43
C880400A;2;GPH;IP;Magistral Deposits;MAIN;43
C880400A;3;GPH;EM;Magistral Deposits;MAIN;43
C880400A;4;GPH;GRV;Magistral Deposits;MAIN;43
C87892CA;1;GPH;AMAG;Summit-Gaber;MAIN;26|27
C8A0DE13;1;GPH;IP;Carmacks Copper;MAIN;73|74|79
C8A0DE13;2;GPH;AMAG;Carmacks Copper;MAIN;76
C8A0DE13;3;GPH;RAD;Carmacks Copper;MAIN;76
C8A605FD;1;GPH;AMAG;Lac Gayot Ni-Cu-PGE;MAIN;10|11
C8A605FD;2;GPH;EM;Lac Gayot Ni-Cu-PGE;MAIN;12|13|15
C8E44B2B;1;GPH;GMAG;Odd Twins;MAIN;8|12|13
C8C0F7F8;1;GPH;GMAG;Kombat;MAIN;19
C8C0F7F8;2;GPH;IP;Kombat;MAIN;19
C8C0F7F8;3;GPH;SES;Kombat;MAIN;19
C8FBD730;1;GPH;UNS;Talbot Deposit;MAIN;50
C8FBD730;2;GPH;AMAG;Talbot Deposit;MAIN;52
C8FBD730;3;GPH;EM;Talbot Deposit;MAIN;55
C90FF0D4;1;GPH;RAD;Burke Hollow;MAIN;45
C90FF0D4;2;GPH;RES;Burke Hollow;MAIN;45
C90FF0D4;3;GPH;SP;Burke Hollow;MAIN;45
C90FF0D4;4;GPH;WLOG;Burke Hollow;MAIN;43
C90B996B;1;GPH;EM;Umingmak kimberlite;MAIN;40|46
C90B996B;2;GPH;AMAG;Umingmak kimberlite;MAIN;40|46
C9131D4F;1;GPH;IP;Southeast Zone;MAIN;122|125|128
C9131D4F;2;GPH;RES;Southeast Zone;MAIN;125
C9131D4F;3;GPH;GMAG;Southeast Zone;MAIN;125|128
C942E195;6;GPH;AMAG;Três Estradas;MAIN;56
C942E195;7;GPH;RAD;Três Estradas;MAIN;56
C942E195;8;GPH;GMAG;Três Estradas;MAIN;56
C94E7F4A;2;GPH;MT;Elenita;MAIN;57
C94E7F4A;3;GPH;GMAG;Elenita;MAIN;62
C95A5F75;1;GPH;SES;Mengo Potash Deposit;MAIN;52|53
C96FE5F6;1;GPH;EM;Romios Copper-(Gold) Zone / Atim Lake North VMS;MAIN;25|44
C96FE5F6;2;GPH;AMAG;Romios Copper-(Gold) Zone / Atim Lake North VMS;MAIN;32|44
C96FE5F6;3;GPH;GMAG;Romios Copper-(Gold) Zone / Atim Lake North VMS;MAIN;44
C96FE5F6;4;GPH;IP;Romios Copper-(Gold) Zone / Atim Lake North VMS;MAIN;44
C96FE5F6;5;GPH;VLF;Romios Copper-(Gold) Zone / Atim Lake North VMS;MAIN;40
C976EDD4;1;GPH;EM;Lalor Lake deposit;MAIN;50
C9A91F89;1;GPH;AMAG;Carbo Carbonatite;MAIN;33
C9A91F89;2;GPH;RAD;Carbo Carbonatite;MAIN;33
C9A04EE4;1;GPH;EM;Ming Mine;MAIN;45
C9A04EE4;2;GPH;IP;Ming Mine;MAIN;47
C9A04EE4;3;GPH;MT;Ming Mine;MAIN;47
C9CE11B9;1;GPH;AMAG;Nottaway;MAIN;25
C9CE11B9;2;GPH;EM;Nottaway;MAIN;27
CA18F559;1;GPH;EM;West Bear Deposit;MAIN;60|61
CA18F559;2;GPH;AMAG;West Bear Deposit;MAIN;60|61
CA18F559;3;GPH;RAD;West Bear Deposit;MAIN;60|61
CA18F559;4;GPH;GMAG;West Bear Deposit;MAIN;61
